#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m0717cla&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m0717cla:
#Name: J/A+A/607/A30/m0717cla
#Title: Photometric catalogue (magnitudes) of MACSJ-0717 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	ID Source identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	l_B435	(A1)	[-] "-' for upper limit flag on B435	[ucd=meta.code.error]
#Column	B435	(F9.6)	? Magnitude in B435 band (AB)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] "-' for upper limit flag on V606	[ucd=meta.code.error]
#Column	V606	(F9.6)	? Magnitude in V606 band (AB)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] "-' for upper limit flag on I814	[ucd=meta.code.error]
#Column	I814	(F9.6)	? Magnitude in I814 band (AB)	[ucd=phot.mag;em.opt.I]
#Column	Y105	(D12.5)	? Magnitude in Y105 band (AB) (negative values are upper limit)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] "-' for upper limit flag on J125	[ucd=meta.code.error]
#Column	J125	(F9.6)	? Magnitude in J125 band (AB)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] "-' for upper limit flag on JH140	[ucd=meta.code.error]
#Column	JH140	(F9.6)	? Magnitude in JH140 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] "-' for upper limit flag on H160	[ucd=meta.code.error]
#Column	H160	(F9.6)	? Magnitude in H160 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] "-' for upper limit flag on Ks	[ucd=meta.code.error]
#Column	Ks	(F9.6)	? Magnitude in Ks band (AB)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] "-' for upper limit flag on IRAC1	[ucd=meta.code.error]
#Column	IRAC1	(F9.6)	? Magnitude in IRAC1 band (AB)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	l_IRAC2	(A1)	[-] "-' for upper limit flag on IRAC2	[ucd=meta.code.error]
#Column	IRAC2	(F9.6)	? Magnitude in IRAC2 band (AB)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_B435	(F9.6)	? Magnitude error on B435 band (AB)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Magnitude error on V606 band (AB)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Magnitude error on I814 band (AB)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Magnitude error on Y105 band (AB)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Magnitude error on J125 band (AB)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Magnitude error on JH140 band (AB)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Magnitude error on H160 band (AB)	[ucd=stat.error]
#Column	e_Ks	(D15.8)	? Magnitude error on Ks band (AB)	[ucd=stat.error]
#Column	e_IRAC1	(D15.8)	? Magnitude error on IRAC1 band (AB)	[ucd=stat.error]
#Column	e_IRAC2	(F12.9)	? Magnitude error on IRAC2 band (AB)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	l_B435	B435	l_V606	V606	l_I814	I814	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2
    3745	 22686	109.361084	+37.758492	 	         	 	         	 	         	            	 	         	 	         	 	         	 	24.162720	 	21.890406	 	22.915319	         	            	            	            	            	            	            	 1.32577100e-01	 1.43200500e-01	 0.245233200
    3746	 22689	109.390305	+37.758347	-	28.581800	-	28.694800	-	29.063600	 2.76610e+01	 	27.322200	 	27.069600	 	27.370500	 	25.715860	-	28.939568	-	28.749636	 1.086000	 1.08600e+00	 1.08600e+00	 2.02500e-01	 2.07600e-01	 1.56700e-01	 2.01200e-01	 6.01325800e-01	 1.08570000e+00	 1.085700000
    3747	 22693	109.361992	+37.758568	-	26.224000	 	25.229000	 	23.231700	 2.27817e+01	 	22.902900	 	22.399000	 	22.511700	 	25.305412	 	22.699284	 	24.191032	 1.086000	 4.23300e-01	 4.98800e-02	 1.67600e-01	 1.90100e-01	 1.27500e-01	 1.70300e-01	 4.35834500e-01	 2.28595000e-01	 0.651931300
    3748	 22694	109.371071	+37.758488	-	29.510500	 	27.283200	 	26.560300	 2.64671e+01	 	26.602200	 	26.276700	 	26.428100	-	24.397842	 	24.500021	-	28.526030	 1.086000	 1.38100e-01	 5.10900e-02	 1.48000e-01	 2.51300e-01	 1.37600e-01	 1.86000e-01	 1.08570000e+00	 2.39346800e-01	 1.085700000
    3749	 22697	109.381317	+37.758644	-	29.214700	 	27.760300	 	27.328700	 2.70837e+01	 	27.215500	 	26.495400	 	26.602400	 	26.033394	 	24.221266	 	25.711277	 1.086000	 2.74900e-01	 1.26700e-01	 3.05000e-01	 5.19800e-01	 1.87300e-01	 2.55100e-01	 6.73109800e-01	 1.83817600e-01	 0.690512200
    3750	 22712	109.369148	+37.758835	-	29.523100	 	29.231600	 	27.976900	 2.73278e+01	 	27.995600	 	27.011700	 	27.641800	-	24.558580	 	25.127119	 	25.445116	 1.086000	 7.88900e-01	 1.84700e-01	 3.21600e-01	 8.96800e-01	 2.70200e-01	 5.59400e-01	 1.08570000e+00	 3.78452200e-01	 0.508959900
    3751	 22717	109.368904	+37.758873	-	29.648400	 	28.842300	 	28.014100	 2.77483e+01	 	27.312800	 	26.838700	 	27.404000	-	24.663336	 	24.986664	 	24.992579	 1.086000	 4.99700e-01	 1.72100e-01	 4.28500e-01	 4.31200e-01	 2.10900e-01	 4.06600e-01	 1.08570000e+00	 3.85819700e-01	 0.350339700
    3752	 22720	109.361206	+37.757969	-	27.906300	 	26.401200	 	24.674500	 2.24763e+01	 	23.313200	 	22.957000	 	23.065800	 	21.963551	 	21.868443	 	23.696854	 1.086000	 2.58700e-01	 3.95800e-02	 2.59400e-02	 5.65600e-02	 4.43200e-02	 5.79400e-02	 3.16270200e-02	 7.75349100e-02	 0.332408000
    3753	 22728	109.386658	+37.758911	-	27.627100	-	27.729500	 	27.906900	 2.70787e+01	-	28.184900	 	26.391300	 	26.768100	-	24.345127	-	28.972227	 	25.652451	 1.086000	 1.08600e+00	 9.21400e-01	 2.84000e-01	 1.08600e+00	 1.99100e-01	 2.77000e-01	 1.08570000e+00	 1.08570000e+00	 0.528716900
    3754	 22729	109.401260	+37.759029	-	28.746100	-	28.855400	-	29.181000	 2.84700e+01	-	29.197000	 	27.760700	 	27.880200	-	24.403620	-	28.547035	 	25.704905	 1.086000	 1.08600e+00	 1.08600e+00	 3.91100e-01	 1.08600e+00	 2.75600e-01	 2.95200e-01	 1.08570000e+00	 1.08570000e+00	 0.718375000
    3755	 22731	109.411514	+37.759007	-	27.901100	-	27.984200	-	28.287100	 2.62198e+01	 	26.638100	 	25.806600	 	25.697900	-	24.535376	-	29.426142	-	29.048174	 1.086000	 1.08600e+00	 1.08600e+00	 3.49500e-01	 7.60800e-01	 3.36800e-01	 2.81600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3756	 22747	109.400314	+37.759251	 	27.899300	-	28.087200	-	28.427300	 2.86340e+01	-	28.460200	 	26.984000	 	27.209300	-	24.348412	-	28.714550	-	28.613382	 1.021000	 1.08600e+00	 1.08600e+00	 9.08000e-01	 1.08600e+00	 2.66700e-01	 3.17600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3757	 22750	109.369392	+37.759254	-	29.689600	 	29.511200	 	28.440300	 2.78953e+01	 	28.155200	 	27.015900	 	27.328500	-	24.507004	 	25.278112	-	28.643974	 1.086000	 8.80700e-01	 2.42800e-01	 4.81500e-01	 8.83100e-01	 2.34800e-01	 3.72300e-01	 1.08570000e+00	 3.47193700e-01	 1.085700000
    3758	 22751	109.401222	+37.759258	-	28.072700	-	28.162000	-	28.498100	 2.80034e+01	 	27.523500	 	27.846500	 	27.666400	-	24.381676	-	28.666704	 	25.552542	 1.086000	 1.08600e+00	 1.08600e+00	 4.79500e-01	 4.27100e-01	 5.50200e-01	 4.56800e-01	 1.08570000e+00	 1.08570000e+00	 0.597458200
    3759	 22765	109.408226	+37.759380	-	29.974100	 	29.706800	 	29.277200	 2.91673e+01	 	29.221700	 	28.833100	 	29.053200	-	24.654491	 	25.688433	-	28.897264	 1.086000	 8.06500e-01	 4.00400e-01	 2.53900e-01	 3.72600e-01	 2.48300e-01	 2.96900e-01	 1.08570000e+00	 3.73167300e-01	 1.085700000
    3760	 22769	109.369759	+37.759418	-	28.947400	 	28.277000	 	27.612300	 2.69682e+01	-	27.647800	 	27.163400	 	26.770400	 	26.104551	 	26.379354	 	24.355312	 1.086000	 5.47800e-01	 2.20500e-01	 3.81500e-01	 1.08600e+00	 5.24300e-01	 4.14300e-01	 6.58078600e-01	 6.42660700e-01	 0.130416500
    3761	 22780	109.389153	+37.759575	-	29.653900	-	29.749600	-	30.123200	 2.95174e+01	 	29.303200	 	29.094700	 	28.780300	-	24.537066	-	28.751009	-	28.499081	 1.086000	 1.08600e+00	 1.08600e+00	 4.15000e-01	 4.79400e-01	 3.74500e-01	 2.73300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3762	 22781	109.387566	+37.759480	-	28.080600	-	28.208800	-	28.561700	 2.76409e+01	 	27.153500	 	26.767700	 	26.980700	-	24.320498	-	29.136496	 	25.332500	 1.086000	 1.08600e+00	 1.08600e+00	 3.11000e-01	 2.77400e-01	 1.85800e-01	 2.19800e-01	 1.08570000e+00	 1.08570000e+00	 0.361150900
    3763	 22782	109.401985	+37.759624	-	29.539100	-	29.644900	-	29.971500	 2.95506e+01	 	28.650900	 	28.399300	 	28.872300	-	24.423529	 	25.285496	-	27.761787	 1.086000	 1.08600e+00	 1.08600e+00	 4.98300e-01	 3.04700e-01	 2.30500e-01	 3.46600e-01	 1.08570000e+00	 7.85934300e-01	 1.085700000
    3764	 22783	109.389381	+37.759632	-	29.576900	-	29.707100	-	30.066200	 2.96863e+01	 	28.995800	 	28.588300	 	28.443800	-	24.500307	-	28.410416	-	28.211672	 1.086000	 1.08600e+00	 1.08600e+00	 5.16800e-01	 3.76900e-01	 2.47300e-01	 2.13700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3765	 22785	109.390602	+37.759624	-	29.486100	-	29.620000	 	29.625500	 2.90860e+01	 	28.710700	 	29.752800	 	28.301000	-	24.489124	-	28.686874	-	28.540707	 1.086000	 1.08600e+00	 7.95500e-01	 3.20500e-01	 3.17300e-01	 7.88300e-01	 2.02000e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3766	 22786	109.374878	+37.759644	-	28.889800	 	27.363000	 	26.409500	 2.63828e+01	 	26.272500	 	26.285700	 	26.484700	-	24.366817	 	24.319984	 	24.472580	 1.086000	 2.53100e-01	 7.64400e-02	 2.34900e-01	 3.24300e-01	 2.41900e-01	 3.36200e-01	 1.08570000e+00	 1.04492500e-01	 0.147591500
    3767	 22821	109.378662	+37.759754	-	28.232900	 	27.493800	 	26.258900	 2.57326e+01	 	25.077000	 	25.027000	 	24.940200	 	24.964880	-	27.793423	-	28.007605	 1.086000	 5.10400e-01	 1.18800e-01	 2.35100e-01	 2.04500e-01	 1.25500e-01	 1.47700e-01	 3.94503400e-01	 1.08570000e+00	 1.085700000
    3768	 22842	109.399406	+37.759655	-	28.295700	-	28.393800	 	27.942900	 2.73972e+01	 	26.994900	 	26.903300	 	26.803500	 	26.116997	 	26.030298	-	28.557322	 1.086000	 1.08600e+00	 5.20300e-01	 2.14000e-01	 2.07900e-01	 1.81900e-01	 1.60900e-01	 9.11013100e-01	 7.17803300e-01	 1.085700000
    3769	 22846	109.410393	+37.760296	-	27.548400	-	27.624100	-	27.943100	 2.51218e+01	 	24.843900	 	24.725800	 	24.800200	-	24.060030	-	28.857080	-	28.577688	 1.086000	 1.08600e+00	 1.08600e+00	 1.32600e-01	 1.10200e-01	 1.64400e-01	 1.28400e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3770	 22860	109.401535	+37.759857	-	29.015800	-	29.086200	 	28.939100	 2.92210e+01	 	29.070300	 	28.748600	 	28.557800	-	24.462214	-	28.088596	-	27.891554	 1.086000	 1.08600e+00	 6.79000e-01	 5.87500e-01	 7.27800e-01	 5.11800e-01	 4.14300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3771	 22861	109.384872	+37.759926	-	28.333600	-	28.438000	 	27.730300	 2.71768e+01	 	26.899100	 	26.885400	 	26.215300	-	24.420126	-	29.426781	-	29.031189	 1.086000	 1.08600e+00	 4.13000e-01	 3.90600e-01	 4.23500e-01	 3.89300e-01	 2.09800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3772	 22864	109.379707	+37.759892	 	29.344200	 	28.692600	 	27.680400	 2.75171e+01	 	27.442200	 	27.471400	 	27.175200	 	26.049896	-	27.686701	-	27.970505	 0.652600	 3.32400e-01	 9.41000e-02	 2.53800e-01	 3.48100e-01	 2.51100e-01	 2.41400e-01	 7.16509700e-01	 1.08570000e+00	 1.085700000
    3773	 22866	109.410736	+37.759922	-	27.764100	-	27.840900	-	28.156000	 2.59293e+01	 	25.985000	 	25.830400	 	25.769400	-	24.484570	-	29.058428	 	26.177599	 1.086000	 1.08600e+00	 1.08600e+00	 2.66500e-01	 3.71800e-01	 3.91000e-01	 2.99600e-01	 1.08570000e+00	 1.08570000e+00	 0.837359700
    3774	 22867	109.400375	+37.759926	-	28.995400	 	28.384100	 	29.304400	 2.85512e+01	 	28.515200	 	28.694100	 	27.998400	-	24.428291	-	28.795961	-	28.598042	 1.086000	 5.82100e-01	 9.73700e-01	 3.27900e-01	 4.46100e-01	 5.02700e-01	 2.56000e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3775	 22870	109.400719	+37.759960	-	30.179400	-	30.254900	 	30.522100	 2.98737e+01	 	30.254300	 	29.187700	 	29.239800	-	24.495077	-	28.883831	-	28.658569	 1.086000	 1.08600e+00	 1.00500e+00	 3.75100e-01	 7.43800e-01	 2.69800e-01	 2.71800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3776	 22884	109.384163	+37.760090	 	29.036000	 	28.660000	 	28.219200	 2.77034e+01	 	27.357800	 	26.847600	 	26.666200	-	24.503580	-	29.439568	-	29.051144	 1.007000	 6.69800e-01	 3.14100e-01	 6.23500e-01	 6.65000e-01	 2.88900e-01	 3.12600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3777	 22886	109.409912	+37.760868	-	26.416900	 	26.344200	-	26.806500	 2.41415e+01	 	23.996700	 	24.002300	 	23.726700	-	24.006947	-	28.802553	-	28.503826	 1.086000	 9.52100e-01	 1.08600e+00	 1.45400e-01	 1.38100e-01	 1.84100e-01	 1.29200e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3778	 22890	109.385918	+37.760181	-	29.308200	-	29.420800	 	29.223100	 2.88174e+01	 	28.474800	 	28.304200	 	28.227900	-	24.522312	-	29.316975	 	26.478039	 1.086000	 1.08600e+00	 6.58000e-01	 4.28100e-01	 4.32900e-01	 3.41400e-01	 3.23600e-01	 1.08570000e+00	 1.08570000e+00	 0.962358100
    3779	 22892	109.394844	+37.760395	-	29.252000	-	29.386900	 	29.533800	 2.83466e+01	 	27.967100	 	27.575300	 	28.215700	-	24.312098	 	26.213211	-	28.535168	 1.086000	 1.08600e+00	 8.97900e-01	 1.98000e-01	 1.93100e-01	 1.29700e-01	 2.28000e-01	 1.08570000e+00	 9.31741000e-01	 1.085700000
    3780	 22895	109.365700	+37.760265	 	27.505300	 	27.509400	 	27.494000	 2.63014e+01	 	25.894600	 	25.464100	 	25.707500	 	25.838732	 	25.464991	-	29.226532	 0.315500	 2.92900e-01	 2.08800e-01	 3.31400e-01	 2.36400e-01	 1.76700e-01	 2.50000e-01	 5.10976500e-01	 2.08061000e-01	 1.085700000
    3781	 22897	109.408752	+37.760284	 	28.959700	 	28.797000	 	28.739800	 2.83282e+01	 	27.617500	 	27.850100	 	27.557200	-	24.495684	-	28.931875	 	25.546680	 1.082000	 8.72600e-01	 6.10300e-01	 3.04500e-01	 2.14700e-01	 2.60800e-01	 1.94500e-01	 1.08570000e+00	 1.08570000e+00	 0.504616900
    3782	 22898	109.388290	+37.760277	-	28.650500	-	28.788700	 	28.527200	 2.88317e+01	 	28.303900	-	29.235000	 	27.860800	-	24.549311	-	29.480673	 	26.631756	 1.086000	 1.08600e+00	 6.20200e-01	 5.58300e-01	 4.73300e-01	 1.08600e+00	 2.96500e-01	 1.08570000e+00	 1.08570000e+00	 0.939776200
    3783	 22907	109.391991	+37.760410	 	29.217700	 	28.855600	 	28.479400	 2.92216e+01	 	29.145300	 	29.012700	 	28.799800	-	24.542929	-	28.754261	 	25.904024	 0.691600	 4.48700e-01	 2.24700e-01	 2.83100e-01	 3.68200e-01	 3.12300e-01	 2.49200e-01	 1.08570000e+00	 1.08570000e+00	 0.838866200
    3784	 22908	109.393906	+37.760433	 	29.317800	-	29.847400	 	29.981200	 2.94948e+01	 	29.417000	 	28.887500	 	29.780500	-	24.582743	 	26.569790	 	25.903927	 0.791500	 1.08600e+00	 8.89300e-01	 2.71800e-01	 3.58300e-01	 2.03600e-01	 4.59300e-01	 1.08570000e+00	 1.08100700e+00	 0.677195700
    3785	 22912	109.410172	+37.760601	-	27.515800	-	27.588400	-	27.916700	 2.54795e+01	 	25.272600	 	25.132500	 	25.370200	-	24.299641	-	28.762253	 	25.077927	 1.086000	 1.08600e+00	 1.08600e+00	 2.09400e-01	 1.80400e-01	 2.88600e-01	 2.46600e-01	 1.08570000e+00	 1.08570000e+00	 0.390188700
    3786	 22916	109.385536	+37.760571	-	28.551000	 	28.196700	 	27.613100	 2.68883e+01	 	26.634800	 	26.475800	 	26.354200	 	26.475590	-	29.166252	 	26.307800	 1.086000	 7.18800e-01	 3.00300e-01	 4.66700e-01	 5.64100e-01	 3.33300e-01	 3.71800e-01	 1.00331300e+00	 1.08570000e+00	 0.925341500
    3787	 22925	109.386398	+37.760674	 	29.163000	-	29.667600	 	28.943500	 2.86876e+01	 	29.357900	 	28.757400	 	28.199700	-	24.504078	-	29.323114	 	26.091393	 0.767000	 1.08600e+00	 4.04700e-01	 3.21100e-01	 8.47100e-01	 4.50400e-01	 2.66500e-01	 1.08570000e+00	 1.08570000e+00	 0.670252000
    3788	 22932	109.367157	+37.760807	 	27.373500	 	26.518100	 	26.497000	 2.59238e+01	 	26.219600	 	25.725600	 	25.897500	-	24.625765	-	29.330717	 	26.097332	 0.210000	 9.46200e-02	 6.37100e-02	 1.89700e-01	 2.43000e-01	 1.60900e-01	 2.41200e-01	 1.08570000e+00	 1.08570000e+00	 0.635993900
    3789	 22942	109.386711	+37.761002	-	28.582300	-	28.713500	-	29.073800	 2.78653e+01	 	28.100100	 	27.233600	 	27.162500	-	24.466694	-	29.411055	 	25.430689	 1.086000	 1.08600e+00	 1.08600e+00	 4.06900e-01	 7.31400e-01	 3.19700e-01	 2.77200e-01	 1.08570000e+00	 1.08570000e+00	 0.330560700
    3790	 22947	109.395088	+37.761131	-	27.130600	-	27.284500	-	27.633500	 2.71846e+01	 	26.606100	 	26.282600	 	26.046500	-	24.326775	 	25.926439	-	28.617641	 1.086000	 1.08600e+00	 1.08600e+00	 4.68000e-01	 3.83600e-01	 2.70100e-01	 2.13100e-01	 1.08570000e+00	 5.47498000e-01	 1.085700000
    3791	 22949	109.409584	+37.761242	-	26.735200	-	26.819000	-	27.126400	 2.49975e+01	 	24.720900	 	24.579700	 	25.008300	-	24.479952	-	29.113731	-	28.781567	 1.086000	 1.08600e+00	 1.08600e+00	 2.56400e-01	 2.07100e-01	 2.60300e-01	 3.37300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3792	 22959	109.370743	+37.761326	-	32.384400	-	32.444000	 	32.101600	-3.11698e+01	 	-1.960800	-	31.020700	 	29.442500	-	24.544510	-	27.013882	-	27.310356	 1.086000	 1.08600e+00	 6.00400e-01	 1.08600e+00	 1.08600e+00	 1.08600e+00	 2.88500e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3793	 22960	109.393021	+37.761322	-	28.278400	-	28.406200	 	28.326400	 2.75588e+01	 	27.398900	 	27.296600	 	27.602600	-	24.476627	-	28.770386	-	28.725498	 1.086000	 1.08600e+00	 7.37400e-01	 2.44000e-01	 2.96700e-01	 2.54200e-01	 3.29900e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3794	 22967	109.368721	+37.761414	-	29.131100	 	27.554200	 	27.049700	 2.56136e+01	 	26.217100	 	25.635500	 	26.253800	-	24.689266	-	29.223858	 	26.097225	 1.086000	 2.46600e-01	 1.13600e-01	 1.39100e-01	 2.55500e-01	 1.62400e-01	 3.26500e-01	 1.08570000e+00	 1.08570000e+00	 0.638381400
    3795	 22969	109.399757	+37.761425	-	29.651300	-	29.736600	 	29.176400	 2.90459e+01	 	28.531300	 	28.695200	 	28.496400	-	24.539413	-	28.827280	-	28.680521	 1.086000	 1.08600e+00	 4.71000e-01	 2.83200e-01	 2.42900e-01	 2.73500e-01	 2.21800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3796	 22975	109.409264	+37.761627	-	26.898400	-	26.963200	-	27.285300	 2.46818e+01	 	25.028200	 	25.144800	 	25.191400	-	24.403105	-	29.040636	-	28.661001	 1.086000	 1.08600e+00	 1.08600e+00	 1.89600e-01	 2.67700e-01	 6.03900e-01	 3.94700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3797	 22978	109.401367	+37.761497	-	29.317900	-	29.416800	-	29.756500	 2.92131e+01	 	29.134000	 	28.300200	 	29.664900	-	24.569817	 	25.933218	 	25.677708	 1.086000	 1.08600e+00	 1.08600e+00	 4.46500e-01	 5.67100e-01	 2.54400e-01	 8.79400e-01	 1.08570000e+00	 4.40499900e-01	 0.460047000
    3798	 22983	109.408661	+37.762333	-	26.747200	-	26.815800	-	27.139900	 2.39846e+01	 	23.872600	 	23.889800	 	23.799400	-	23.946287	 	24.240133	 	25.407860	 1.086000	 1.08600e+00	 1.08600e+00	 1.08300e-01	 9.84000e-02	 2.46100e-01	 1.18900e-01	 1.08570000e+00	 1.09072700e-01	 0.453838100
    3799	 22985	109.368439	+37.761803	-	30.260700	 	29.585000	 	30.360300	 5.09200e-01	 	 0.584900	 	 0.356100	 	 0.819300	-	24.615746	 	24.918060	 	24.226868	 1.086000	 5.55100e-01	 8.52200e-01	 1.08600e+00	 1.08600e+00	 1.08600e+00	 1.08600e+00	 1.08570000e+00	 1.55636100e-01	 0.106642300
    3800	 22993	109.382286	+37.761688	-	29.293100	 	28.564000	 	27.763700	 2.68694e+01	 	26.997200	 	26.726000	 	26.569800	-	24.420975	 	25.752050	-	29.126293	 1.086000	 5.32100e-01	 1.83400e-01	 2.44700e-01	 4.18300e-01	 2.24600e-01	 2.42000e-01	 1.08570000e+00	 3.05654600e-01	 1.085700000
    3801	 22994	109.373077	+37.761677	-	29.702500	-	29.731700	 	28.138400	 2.76623e+01	 	27.402900	 	27.412600	 	26.823900	-	24.506350	-	28.231243	-	28.387501	 1.086000	 1.08600e+00	 1.83300e-01	 3.72800e-01	 4.39000e-01	 3.25900e-01	 2.24500e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3802	 22998	109.400070	+37.761719	-	29.677200	 	29.074200	 	28.851000	 2.87718e+01	 	28.353600	 	28.116400	 	28.411600	-	24.494917	-	28.493813	-	28.490120	 1.086000	 5.89500e-01	 3.42900e-01	 2.15700e-01	 2.06600e-01	 1.57600e-01	 2.01100e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3803	 22999	109.389923	+37.761814	-	28.907300	 	28.996800	 	28.860100	 2.81035e+01	 	28.183700	 	27.849100	 	27.356600	-	24.473816	 	26.408327	-	28.811016	 1.086000	 1.08500e+00	 6.77600e-01	 2.99300e-01	 4.50900e-01	 3.17200e-01	 1.95600e-01	 1.08570000e+00	 7.44556100e-01	 1.085700000
    3804	 23000	109.407837	+37.761776	-	29.469900	-	29.524000	 	28.500500	 2.77695e+01	 	27.947100	 	27.739900	 	27.767300	-	24.501324	-	29.228258	-	28.909090	 1.086000	 1.08600e+00	 3.11600e-01	 1.53900e-01	 2.54700e-01	 2.04200e-01	 1.99800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3805	 23007	109.402527	+37.761883	-	29.403200	-	29.479600	-	29.796200	 2.91756e+01	 	29.128000	 	28.818700	 	28.224300	-	24.532681	-	28.890350	-	28.629898	 1.086000	 1.08600e+00	 1.08600e+00	 4.40400e-01	 5.90300e-01	 4.43600e-01	 2.38300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3806	 23013	109.408928	+37.761955	-	27.218700	-	27.296600	-	27.605400	 2.56413e+01	 	25.543400	 	 1.364400	 	25.402900	-	24.467014	-	29.138895	-	28.771416	 1.086000	 1.08600e+00	 1.08600e+00	 3.01100e-01	 2.91700e-01	 1.08600e+00	 3.14800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3807	 23018	109.397560	+37.762058	-	29.577400	 	29.060700	 	29.884400	 2.88052e+01	 	28.928100	 	28.165200	 	28.076900	-	24.440750	-	27.212603	-	26.991055	 1.086000	 6.36700e-01	 9.65400e-01	 2.39900e-01	 3.76500e-01	 1.77200e-01	 1.59300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    3808	 23023	109.386040	+37.762173	-	29.534100	 	29.012900	 	28.481800	 2.76037e+01	 	27.247900	 	27.823300	 	27.195000	-	24.499186	-	27.602724	-	27.686752	 1.086000	 6.17900e-01	 2.74200e-01	 3.74100e-01	 4.06200e-01	 4.87500e-01	 3.34500e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
