#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:41:26 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:41:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec1&-out=Group,RAdeg,DEdeg,Nmemb,zsp,LR195,D10&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec1:
#Name: J/A+A/690/A52/tablec1
#Title: Clean SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	Nmemb	(I3)	Number of spectroscopic members after the cleaning (NMEM)	[ucd=meta.number]
#Column	zsp	(F11.9)	Group redshift, assigned using median value of clean members (ZSPEC)	[ucd=src.redshift]
#Column	LR195	(F10.6)	? Cleaned luminosity in r band, using Mr<-19.5 galaxy sample (z<0.06 groups) (L_R195_CLEAN)	[ucd=phys.luminosity;em.opt]
#Column	D10	(F11.8)	Large-scale density, in 0.01227*10^10^M_{sun}/Mpc^3^ units (D_10)	[ucd=phys.density]
Group	Nmemb	zsp	LR195	D10
31526	  9	0.101151538	          	 5.76994229
31605	  8	0.083434753	          	10.94637443
31639	  6	0.083859394	          	 7.19456229
31657	  6	0.135214906	          	 2.38673645
31659	 11	0.055467870	          	 2.96812997
31667	  5	0.106389747	          	 3.72374929
31675	  5	0.095848469	          	 2.19451849
31682	  9	0.107238820	          	 4.13267379
31698	  7	0.065496937	          	 3.98739969
31700	  5	0.096397641	          	 4.52720669
31710	  6	0.085002690	          	 4.50578709
31720	  5	0.097352340	          	 3.86213122
31726	  7	0.031469090	          	 3.95658349
31741	  6	0.136476676	          	 6.47579786
31744	  7	0.099216580	          	 7.90693052
31757	  7	0.082899392	          	 3.35401968
31760	  6	0.098211508	          	 2.67861871
31772	  5	0.095067557	          	 1.62389169
31791	  5	0.097071941	          	 3.23548958
31802	  6	0.043994606	          	 2.02261458
31810	  5	0.079607368	          	 2.82277146
31867	  7	0.075134102	          	 4.08884673
31870	 14	0.080586106	          	 3.61031647
31893	  6	0.076968860	          	 2.38348856
31938	  5	0.086945386	          	 3.66175820
31955	  5	0.070374238	          	 6.80113453
31959	  5	0.031029762	          	 2.02720350
31961	 10	0.095725361	          	 3.88124874
31966	 10	0.024943416	          	 2.16424679
31981	  6	0.100000666	          	 3.32319804
31985	  5	0.116096120	          	 2.87746250
31988	  5	0.070007120	          	 5.61830310
32024	  8	0.099797928	          	 4.14326980
32037	 27	0.063115525	          	 4.98071376
32038	  7	0.102032814	          	 1.71984496
32051	  8	0.100804100	          	 3.43654691
32061	  6	0.037274000	          	 3.92919296
32080	  6	0.037505171	          	 4.63745258
32110	  9	0.073273374	          	 1.82303218
32111	  7	0.075923934	          	 1.60851288
32134	  5	0.098282691	          	 3.31965202
32161	  6	0.112907902	          	 2.31397300
32168	  5	0.114591565	          	 1.99715807
32172	  6	0.095444330	          	 3.54358228
32176	  5	0.049762060	          	 4.57673312
32185	  6	0.026068159	          	 1.04651231
32211	  8	0.102682034	          	 5.84841731
32214	  6	0.089346659	          	 5.73742522
32217	  5	0.130377884	          	 3.94499807
32233	  5	0.073543770	          	 1.34829831
32234	  5	0.105919646	          	 6.64520199
32255	  6	0.115505276	          	 5.91389231
32282	  6	0.099533284	          	 3.44006064
32283	 17	0.060075473	          	 3.94537370
32287	  7	0.100186395	          	 2.51799952
32291	 10	0.065175354	          	 2.05007412
32294	  5	0.096507608	          	 3.01351033
32300	  5	0.044726275	          	 2.20390961
32303	  5	0.047592521	          	 3.41074049
32351	  7	0.049130905	          	 2.41426864
32359	 10	0.096999279	          	 9.19593905
32360	  6	0.098027996	          	 8.08896696
32364	  6	0.031642699	          	 2.21988694
32366	  5	0.093630779	          	 3.57838221
32384	  5	0.082136206	          	 9.19244150
32403	  6	0.121845023	          	 2.51059500
32418	  6	0.026206580	          	 1.47050860
32438	 20	0.069637196	          	 2.55772145
32478	  5	0.070341360	          	 2.00892091
32486	  5	0.099086862	          	 4.01996532
32490	  5	0.099829344	          	 2.68977669
32508	  6	0.030502949	          	 3.08695816
32511	  5	0.137159376	          	16.16126690
32516	  9	0.083178175	          	 3.87289037
32519	 13	0.087582892	          	 3.82844268
32521	 10	0.069146929	          	 4.52422786
32531	 14	0.124815065	          	 5.18848758
32535	 10	0.091234459	          	10.36790766
32547	  7	0.090594579	          	 7.30049512
32549	  5	0.086345226	          	 1.47141183
32568	  5	0.133663460	          	 2.40037071
32576	  5	0.079357728	          	 2.10568048
32583	  5	0.083022241	          	 3.07879943
32616	  6	0.070036981	          	 4.88007231
32636	  6	0.103381007	          	 2.68502009
32637	  5	0.103299183	          	 2.37403464
32638	  9	0.058044173	          	 2.06311907
32652	  5	0.072297014	          	 2.49444379
32660	  5	0.119687341	          	 4.52223114
32664	  6	0.076254166	          	10.18774935
32679	 10	0.040772758	          	 1.47285630
32691	  8	0.075411245	          	 1.47877105
32699	  8	0.085864145	          	 4.15663136
32717	  5	0.134830661	          	 4.75561986
32718	  5	0.123645586	          	 4.27651287
32734	  5	0.089639901	          	 4.31063427
32738	  6	0.111566984	          	 7.10083281
32749	  7	0.065406860	          	 6.56941024
32755	  8	0.059738163	          	 7.92484438
32800	  8	0.085948907	          	10.54497013
32808	  6	0.081711252	          	 4.75057904
32817	 15	0.074506556	          	 5.98971199
32828	  6	0.067899915	          	 2.80094589
32854	  6	0.090388968	          	 2.48609308
32855	  5	0.156117360	          	 8.33865332
32886	  5	0.114548367	          	 1.96037264
32888	  7	0.118007573	          	 2.81249830
32909	  9	0.104385662	          	 1.94159848
32917	  5	0.050281555	          	 2.18214065
32940	  5	0.081314112	          	 2.24704541
32958	  6	0.094745783	          	 5.08609474
32974	  7	0.066048772	          	 7.21722637
32979	  6	0.067551637	          	 5.47912847
32980	  5	0.067690563	          	 5.48697999
32993	  5	0.083236869	          	 4.17829631
33003	 13	0.088711889	          	 2.30371859
33007	 11	0.091472543	          	10.16498865
33017	  5	0.125281538	          	 2.39715510
33022	 10	0.089144384	          	 4.78745646
33056	  5	0.107923509	          	 1.86204188
33078	  5	0.147770740	          	 5.59035308
33082	  6	0.125190694	          	 4.24848585
33101	  5	0.120717688	          	 4.18157385
33123	  5	0.136290841	          	 9.39096556
33132	  5	0.057671624	          	 2.23403071
33141	  5	0.117246644	          	 5.78776558
33147	  8	0.084300455	          	 3.46749666
33160	 10	0.062696595	          	 6.07735931
33161	  8	0.116370825	          	 3.59301721
33185	  8	0.111073242	          	 5.13811424
33189	  5	0.061851892	          	 1.80869301
33200	  5	0.132984137	          	 2.92792705
33206	  7	0.048034430	          	 1.96620588
33226	  7	0.073058578	          	 5.88345535
33241	  9	0.103478249	          	 3.57252661
33245	  5	0.145174452	          	 3.39480161
33249	  8	0.062973112	          	 2.49435406
33272	  7	0.047952112	          	 1.67710883
33276	  5	0.090968003	          	 1.43750524
33280	  6	0.099255909	          	 2.25385766
33297	  6	0.050870247	          	 1.92631105
33307	  6	0.065437262	          	 3.95664363
33309	  9	0.104643409	          	 2.72495313
33313	  7	0.108317486	          	 6.71259300
33316	  9	0.039863711	          	 1.40511651
33325	  9	0.062500726	          	 4.49378082
33331	  8	0.107383466	          	 4.46915395
33350	  5	0.115965451	          	 3.68573128
33357	 17	0.074142005	          	 2.73166540
33359	  8	0.063129613	          	 1.00639362
33372	  7	0.060172148	          	 1.70819300
33376	  7	0.078363953	          	 3.99813489
33380	  7	0.041885309	          	 0.91498276
33397	 10	0.064147924	          	 2.23446181
33408	  7	0.123954990	          	 6.03192676
33410	  9	0.074402820	          	 2.39342511
33412	  5	0.134015452	          	 4.61421635
33433	 16	0.036945430	          	 3.83037441
33436	 10	0.048416672	          	 1.87274086
33443	  9	0.074097711	          	 2.92925854
33453	  5	0.084841402	          	 4.54329143
33457	  5	0.075324555	          	 3.99382918
33458	  5	0.084735051	          	 8.41076029
33460	  5	0.084224686	          	 8.44758941
33477	 10	0.025760644	          	 5.36146190
33509	  6	0.077562042	          	 2.21461337
33516	  5	0.064280450	          	 4.32977626
33520	  6	0.066889908	          	 2.27654265
33535	  8	0.064618669	          	 7.34623950
33560	  8	0.072591935	          	 5.60171550
33565	  5	0.109207507	          	 4.29739702
33568	 11	0.104966364	          	 7.63133169
33586	  5	0.024248116	          	 6.43299817
33588	  5	0.069802794	          	 5.82854794
33613	  6	0.102248339	          	 5.02783171
33619	 14	0.064801506	          	 3.50056193
33640	  5	0.074736024	          	 2.13415669
33697	  5	0.102603695	          	 3.09925107
33704	  7	0.065730357	          	 6.91262137
33716	  6	0.064471189	          	 8.20205849
33719	  5	0.085468134	          	 4.57629686
33726	  9	0.049364961	          	 3.36322231
33745	  5	0.069433188	          	 3.94928799
33746	  7	0.119618107	          	 2.75749881
33749	  6	0.083653844	          	 2.22646572
33759	  5	0.086312186	          	 2.74658244
33770	  5	0.085082678	          	 2.58675284
33780	 12	0.029898659	          	 3.78311170
33782	  5	0.090943459	          	 2.38590546
33787	  5	0.068574077	          	 6.02779570
33789	  5	0.103083639	          	 3.76043460
33799	  5	0.070230196	          	 1.88006689
33815	  6	0.111802150	          	 5.98930032
33821	  5	0.065868816	          	 2.84688527
33900	  5	0.062261944	          	 3.10696836
33904	  5	0.040609520	          	 0.75543667
33925	  6	0.121273412	          	 4.02605327
33943	  6	0.126561623	          	 9.48413785
33962	  8	0.055260871	          	 4.23092007
33975	  9	0.034365077	          	 2.91907059
33981	  5	0.083968019	          	 3.97310915
33982	  5	0.058058854	          	 0.62926815
34012	  8	0.097251431	          	 2.72733338
34025	 10	0.051110635	          	 2.71139546
34037	  7	0.112641118	          	 1.61810124
34047	  5	0.046094001	          	 2.65384917
34050	  6	0.076260495	          	 2.39851379
34053	  5	0.081902026	          	 5.16381346
34056	  5	0.042493262	          	 1.22973224
34061	  5	0.100893374	          	 2.95316114
34062	  6	0.114833203	          	 9.05248927
34087	  5	0.065896091	          	 1.84142452
34093	  5	0.094864071	          	 2.60248976
34099	  5	0.077923459	          	14.19577038
34109	  5	0.101356796	          	 2.07252061
34114	  8	0.127600972	          	 4.14364301
34142	  6	0.100288488	          	 3.31400676
34154	  7	0.080768726	          	13.38020750
34159	  5	0.086820418	          	 4.43800220
34166	  7	0.077221833	          	 7.55920777
34172	  6	0.130835312	          	 4.34679262
34173	  5	0.082207382	          	 3.07779182
34176	  8	0.078101190	          	 2.55634645
34177	  5	0.065749270	          	 3.31228170
34184	  9	0.079183183	          	 2.23442437
34185	  5	0.080236489	          	 1.83147871
34220	  5	0.117655741	          	 5.23184319
34222	  6	0.037453540	          	 7.45404776
34229	  8	0.108190639	          	 1.58460365
34230	  5	0.111377361	          	 0.94998256
34255	  7	0.046963183	          	 3.88910026
34259	  6	0.080834714	          	 4.71570160
34266	  5	0.132352801	          	 7.72656828
34279	  6	0.066881116	          	 8.65702123
34281	  5	0.011642280	          	 0.46620342
34291	  6	0.070161271	          	 4.04565918
34307	  5	0.117449820	          	 3.37733573
34310	  7	0.030659067	          	 2.90315669
34320	  7	0.098461550	          	 4.54915872
34328	  5	0.060088162	          	 2.27315980
34332	  5	0.123809882	          	 2.75028054
34349	  8	0.065864963	          	 8.25017794
34369	 10	0.044571811	          	 2.67354722
34435	  5	0.078146998	          	 1.06509086
34451	  5	0.052430134	          	 1.61580882
34452	  6	0.027590178	          	 2.70888579
34478	 12	0.093624791	          	 4.30159581
34520	  6	0.108468965	          	 3.71899977
34524	 13	0.036390031	          	 2.43054903
34526	 10	0.060715705	          	 4.53105476
34529	  6	0.117797471	          	 3.50471771
34552	  7	0.085305729	          	 1.52645143
34559	  7	0.107107699	          	 7.57891532
34621	  8	0.101863782	          	 3.24446440
34641	 10	0.029871670	          	 2.90936844
34656	  5	0.030645856	          	11.32917271
34687	  7	0.042290523	          	 0.64582531
34707	  6	0.029066093	          	 6.77442782
34712	  5	0.119577235	          	 3.55379667
34718	  5	0.090244862	          	 1.06966507
34738	  5	0.080199659	          	 4.03624788
34759	  5	0.122462997	          	 2.55642886
34760	  5	0.066938134	          	 5.76818001
34772	  7	0.065627438	          	 4.17642846
34820	 16	0.074454278	          	 1.96373976
34826	  6	0.073544718	          	 7.62494515
34837	  9	0.071367602	          	 1.98195811
34839	 29	0.098305107	          	 9.82447652
34852	  6	0.048668024	          	 3.08427468
34866	  6	0.080294857	          	 4.48278481
34873	  5	0.032691682	          	 1.11126262
34883	  8	0.064828353	          	 3.16899121
34884	 10	0.081924811	          	 4.25721834
34891	 11	0.068368405	          	 3.59485607
34895	  7	0.083295474	          	 1.97013041
34897	  5	0.104199373	          	 1.40887193
34901	  5	0.035077414	          	 2.01518002
34916	  6	0.106734728	          	 1.38509166
34917	  9	0.101649824	          	 5.52655951
34935	  7	0.133328908	          	 5.67550219
34972	  5	0.065613955	          	 3.69401792
34975	  6	0.022735270	          	 1.30329148
34976	  5	0.022701107	          	 1.32024108
34980	  6	0.024040905	          	 1.41686067
34981	  8	0.048027851	          	 1.92480889
34990	  7	0.086177114	          	 4.72461953
34993	  6	0.070148213	          	 4.36991083
34994	  5	0.070827015	          	 4.58498206
35004	  5	0.140515165	          	 8.88350896
35012	  7	0.047443839	          	 1.57155657
35020	  7	0.062857914	          	 2.33746409
35023	 11	0.082486879	          	 3.91329204
35036	  6	0.079887227	          	 2.11037946
35060	  6	0.068261368	          	 2.51064900
35085	  5	0.127920084	          	 4.81124337
35120	  9	0.034493950	          	 9.97295775
35121	  5	0.033717571	          	 8.26644502
35164	  7	0.062290089	          	 1.56509007
35166	  5	0.086461000	          	 1.21256392
35173	  7	0.077561116	          	 5.64311132
35175	  5	0.076761465	          	 8.82602732
35181	  5	0.112300399	          	 2.76780970
35202	  5	0.070512728	          	 8.00646779
35205	  5	0.111774119	          	 4.17421031
35217	  6	0.107343433	          	 2.37686934
35219	  7	0.071117600	          	 2.31856208
35231	  8	0.037561161	          	 4.02164324
35234	 10	0.060709539	          	 3.64748716
35239	  7	0.064722703	          	 5.27632949
35242	  5	0.137732756	          	 4.75881093
35275	  6	0.061408078	          	 6.56745943
35295	  5	0.147783743	          	10.06816516
35305	  5	0.058452052	          	 3.43349608
35308	  5	0.024093764	          	 6.28079370
35312	  5	0.023901194	          	 6.17650712
35325	  5	0.081012674	          	 8.47647060
35327	  5	0.069135021	          	 1.67447717
35332	  6	0.048116868	          	 1.97868464
35335	  8	0.111015523	          	 5.41682759
35339	  6	0.073989174	          	 2.40552919
35348	  5	0.073338257	          	 1.63328060
35366	  6	0.067640518	          	 1.22940601
35378	  6	0.082936434	          	 7.09445284
35383	  6	0.063303473	          	 2.59040812
35387	  6	0.093695356	          	 4.09361291
35401	  7	0.084654674	          	 4.59302454
35417	  9	0.096860289	          	 5.02970754
35435	  5	0.128362280	          	 4.37020757
35444	  5	0.036105637	          	 4.13768643
35460	  5	0.090536479	          	 5.60256162
35497	  7	0.058053443	          	 3.67741132
35504	  5	0.091869489	          	 4.11691498
35531	  5	0.090227205	          	 4.53002092
35534	  5	0.069492902	          	 6.06337330
35544	  7	0.057074747	          	 1.64874363
35564	  6	0.090807500	          	 3.44881837
35574	  6	0.113651025	          	 2.43874248
35581	  6	0.059904194	          	 1.08667934
35585	  5	0.041570670	          	 1.78144708
35586	  6	0.080662670	          	 6.03444288
35589	  9	0.110327565	          	 3.67752883
35600	  6	0.095348475	          	 1.22090760
35604	  7	0.073833972	          	 7.88375118
35614	  6	0.083545434	          	 2.65745291
35632	  6	0.068436600	          	 1.59440965
35647	  5	0.082541949	          	 1.35585566
35662	  5	0.093543537	          	 3.62070631
35666	  5	0.095143112	          	 1.27698454
35691	  8	0.067527745	          	 3.76531677
35720	  5	0.102594476	          	 3.25930150
35736	  8	0.049007534	          	 1.75392184
35737	  5	0.105898344	          	 3.21446211
35738	  7	0.066030772	          	 4.10164495
35769	  6	0.070465789	          	 4.30297693
35786	  5	0.130124734	          	 2.28541619
35830	  5	0.118692872	          	 2.68043784
35847	 20	0.073033965	          	 5.92622865
35854	  5	0.085702465	          	11.87858421
35875	  5	0.054098090	          	 0.94738632
35880	  5	0.073859459	          	 1.96138810
35895	  5	0.064994269	          	 3.12485139
35897	  6	0.086210836	          	 2.90457020
35939	  5	0.106194472	          	 3.16114230
35966	  5	0.103070013	          	 3.58206113
35996	  6	0.035796994	          	 2.31500654
36022	  5	0.063262621	          	 3.32637087
36031	  6	0.139593706	          	 5.77279028
36037	  9	0.081281715	          	 7.51227341
36040	  5	0.117457232	          	 3.49153430
36044	  7	0.046036306	          	 2.48663511
36045	  6	0.055411238	          	 1.56965814
36063	  7	0.113124490	          	 1.84794219
36064	  6	0.086932703	          	14.61230278
36070	  9	0.115743586	          	 7.45102945
36088	 10	0.094497417	          	 4.08856124
36094	  6	0.035024042	          	 1.61855135
36095	  5	0.076039735	          	 3.88697610
36099	  5	0.082988893	          	 9.12676619
36103	  7	0.054438202	          	 1.84578313
36104	  8	0.078041191	          	 4.55821329
36121	  6	0.079081783	          	 2.48546540
36129	  5	0.115022845	          	 9.64330551
36137	  6	0.102072089	          	 2.66855146
36141	  9	0.064650020	          	 4.38484548
36165	  7	0.062835527	          	 2.18879149
36169	  5	0.134255854	          	 8.78786635
36173	 13	0.064154954	          	 4.43664935
36179	  5	0.053733326	          	 5.04740451
36194	  7	0.056580792	          	 1.57091082
36198	  5	0.094037268	          	 7.13993400
36202	  5	0.062987495	          	 0.87659597
36204	 11	0.093715672	          	 3.81828241
36228	  5	0.123868962	          	 3.46426250
36283	  5	0.097583075	          	 1.50400529
36288	  5	0.063145162	          	 2.46611890
36293	  7	0.030818007	          	 1.73030308
36294	  7	0.029672782	          	 1.74073779
36295	  5	0.029226881	          	 1.49411830
36348	  5	0.091089087	          	 4.33534373
36358	  5	0.065574116	          	 2.17838689
36361	  7	0.066762073	          	 3.21317038
36365	  5	0.121233413	          	 3.51145670
36378	 11	0.108752561	          	 3.52071612
36387	  5	0.074410576	          	 4.18968794
36396	  5	0.070585641	          	 2.77828776
36400	  7	0.048944722	          	 1.13795788
36436	  5	0.125553874	          	 6.28224461
36467	  5	0.086352310	          	 1.82130741
36473	  5	0.065577968	          	 1.66428229
36474	  6	0.071372923	          	 2.91066890
36492	 12	0.033876207	          	 1.34673107
36493	  5	0.070790209	          	 1.53721663
36498	  5	0.048416314	          	 1.45678226
36511	  9	0.069155868	          	 1.34053050
36514	  5	0.073725695	          	 1.77209276
36536	  6	0.059834213	          	 3.11150622
36542	  7	0.112290550	          	 5.14457236
36545	  9	0.039505121	          	 1.65070852
36564	  5	0.075962889	          	 2.68999807
36577	  6	0.065666076	          	 3.98476397
36585	  6	0.126268875	          	 5.42069134
36600	  5	0.104400013	          	 7.75403406
36606	  5	0.079184111	          	 3.49188166
36616	  5	0.055143057	          	 5.08240273
36617	  7	0.070908878	          	 1.27954147
36619	  6	0.090832541	          	 3.96021677
36621	  7	0.060737370	          	 5.32678275
36627	  6	0.112223044	          	 8.70895818
36628	  6	0.067001960	          	 2.73674619
36659	  5	0.102069737	          	 3.84973867
36701	  5	0.109033337	          	 3.27122035
36713	  8	0.126614447	          	 3.66854571
36731	  5	0.062207197	          	 1.11261543
36745	  6	0.113794672	          	 2.40694018
36746	  5	0.031910833	          	 1.68157405
36755	  6	0.034505832	          	 2.80669933
36775	  5	0.032871253	          	 4.64395823
36778	  6	0.145547593	          	 7.33420397
36791	  5	0.083514278	          	 2.97905131
36795	  5	0.102079730	          	 8.15582411
36804	  6	0.132340338	          	 4.71125848
36807	  6	0.055523586	          	 1.82976658
36813	  6	0.095095609	          	 4.31122828
36816	  8	0.015744587	          	 1.14753611
36822	  5	0.047887526	          	 3.96763092
36829	  5	0.041387303	          	 1.16324415
36835	  5	0.092438334	          	 2.89405506
36854	  5	0.049390925	          	 1.95677534
36856	  5	0.111689740	          	 4.81511501
36955	  7	0.025209679	          	 5.45054228
36958	 10	0.048965160	          	 2.02769085
36960	  6	0.049879553	          	 2.19197928
36968	  6	0.031516842	          	 2.33066547
37034	  7	0.033532471	          	 5.31087848
37041	  7	0.076479875	          	 3.35294059
37047	  6	0.080455941	          	 4.09895577
37061	  5	0.077329815	          	 2.08211951
37066	  9	0.064432587	          	 4.19169150
37097	  6	0.064458513	          	 3.17702443
37110	  6	0.032834642	          	 3.70964135
37120	  6	0.089875491	          	 1.31869751
37122	  6	0.089878447	          	 1.48693092
37158	  6	0.030003487	          	 2.70465153
37173	 10	0.113351970	          	 2.67082492
37176	  6	0.054541962	          	 1.95588112
37212	  6	0.070808212	          	 1.48351752
37231	  5	0.084677754	          	 2.74479566
37276	  7	0.034969295	          	 1.36551496
37284	  5	0.090750347	          	 1.15953728
37301	  5	0.110115012	          	 7.08397536
37304	  8	0.116459038	          	 6.08110678
37313	  6	0.041853907	          	 1.12894133
37323	 13	0.069729608	          	 4.22886785
37370	  5	0.042885332	          	 2.41225449
37378	  6	0.121070200	          	 3.05015997
37389	  5	0.106745065	          	 2.44268684
37394	  5	0.074438286	          	 1.09424253
37414	 11	0.072229684	          	 3.01584054
37494	  6	0.053819011	          	 1.74614708
37495	  7	0.055560989	          	 1.77687578
37528	  5	0.093696961	          	 2.69946400
37574	  5	0.131440985	          	 9.15921808
37614	  6	0.023973268	          	 6.21939755
37631	  6	0.078873671	          	 2.17242202
37639	  5	0.085907995	          	12.59614373
37669	  9	0.080104495	          	 5.69271338
37680	  5	0.114007644	          	 9.70537017
37687	  5	0.109689533	          	11.15041531
37720	  6	0.024943090	          	 2.74468772
37728	  5	0.098757288	          	 2.31226305
37739	  7	0.077914476	          	 2.80904301
37751	  5	0.038082450	          	 2.43233309
37766	 11	0.046458070	          	 4.91793967
37790	  5	0.040531152	          	 1.18067209
37796	 10	0.054701360	          	 4.61392563
37806	  8	0.128571852	          	 4.10657548
37821	  6	0.086156719	          	 3.91869945
37852	 12	0.054655037	          	 4.94378990
37901	  9	0.104572018	          	 4.27129286
37915	  6	0.118697523	          	 2.90531857
37930	  8	0.084699763	          	 3.21175551
38009	  5	0.147924570	          	 4.42823160
38026	  9	0.076733548	          	 1.45383259
38033	  5	0.055545910	          	 3.82022931
38044	 11	0.087164301	          	 4.12402486
38060	  7	0.152138778	          	10.31489053
38088	  5	0.086627345	          	 2.72457501
38108	  7	0.051857442	          	 4.74656492
38119	  7	0.025781953	          	 2.63682625
38121	  7	0.025628196	          	 2.56522293
38172	  8	0.066690584	          	 1.18149816
38175	  6	0.065850444	          	 1.34648025
38186	  5	0.074428388	          	 4.75709394
38192	  6	0.055243054	          	 3.30748865
38199	  5	0.026792722	          	 1.78833840
38223	 11	0.027728121	          	 2.27153002
38294	  6	0.077718870	          	 3.87248089
38321	 12	0.063708345	          	 6.76946388
38355	  6	0.112864042	          	 9.62266423
38359	  5	0.085467489	          	 4.66093833
38373	  5	0.130297236	          	 9.53886626
38385	  5	0.074851662	          	 2.80305692
38390	  7	0.036453983	          	 2.54241731
38401	  6	0.087128004	          	 2.52909650
38402	  5	0.117327723	          	 4.67601075
38410	  7	0.029084511	          	 0.77019056
38441	  6	0.068751181	          	 3.08783171
38448	  6	0.079603992	          	 3.18414968
38465	  6	0.133949273	          	 7.65453918
38472	 14	0.084915947	          	 4.62310029
38477	 11	0.078720204	          	 3.64929170
38496	 10	0.076857887	          	 4.78976967
38499	  5	0.052184663	          	 2.39855881
38539	  7	0.109650304	          	 3.87998132
38545	  5	0.107320839	          	 3.56449915
38580	  5	0.074652961	          	 4.82419816
38584	  5	0.104646413	          	 1.19495226
38591	  5	0.062359158	          	 0.95358814
38611	  5	0.107534775	          	 4.57637717
38625	  7	0.094816517	          	 5.54707461
38653	  7	0.068620886	          	 3.49892505
38654	  5	0.070527161	          	 6.66206964
38690	  5	0.138619756	          	 3.00557895
38700	  5	0.110344976	          	 3.88170889
38717	  8	0.100058034	          	 2.96540284
38728	  7	0.037372194	          	 3.45745594
38774	  6	0.067479697	          	 2.40042447
38775	  5	0.063314953	          	 0.83139110
38810	  5	0.120814328	          	 3.26582521
38823	  5	0.134164710	          	 5.18919552
38908	  9	0.063394806	          	 6.85187347
38914	  6	0.100733064	          	 4.94070764
38923	  5	0.126769746	          	 2.81691920
38942	  5	0.068035930	          	 0.98604979
38962	  6	0.073630230	          	 2.30737331
38980	  6	0.092492572	          	 4.17603575
39004	 11	0.064638025	          	 1.73786049
39006	  5	0.127497268	          	 3.07078544
39017	  5	0.058603938	          	 2.13634206
39029	  6	0.026760112	          	 2.42666595
39053	  5	0.084698807	          	 0.86388290
39069	  8	0.053298808	          	 3.73558122
39107	  5	0.064633871	          	 8.17877873
39138	  5	0.034696108	          	 1.58756828
39139	  5	0.034551205	          	 1.57316067
39163	  5	0.055037813	          	 2.10756366
39196	  5	0.040306855	          	 0.98912613
39211	  6	0.113356949	          	 2.33867504
39222	  5	0.082116827	          	 5.23340925
39235	  5	0.022417505	          	 1.05464832
39262	  5	0.070936529	          	 3.14839502
39266	  6	0.033428098	          	 1.90085627
39275	  8	0.075310999	          	 8.94318162
39289	  5	0.067550800	          	 1.25052104
39301	  5	0.078614478	          	 3.15441825
39309	  6	0.087401382	          	 0.88718598
39336	  8	0.083412125	          	 3.94646408
39362	 10	0.065351105	          	 5.66998417
39381	  6	0.074689161	          	 2.88457961
39396	  5	0.081601330	          	 5.27648971
39416	  5	0.103211407	          	 3.12208358
39417	  5	0.111830953	          	 6.96859850
39423	  9	0.098452731	          	 3.99180280
39455	  8	0.060445169	          	 2.45129361
39459	  6	0.108770088	          	 4.23019063
39469	  5	0.084373183	          	 0.88886761
39495	  5	0.087441853	          	 3.89480485
39498	  5	0.096994948	          	 2.42880672
39529	  5	0.060197200	          	 2.11056245
39541	  5	0.143606244	          	 9.67334719
39543	  6	0.088594059	          	 3.11206885
39570	  5	0.065131942	          	 7.88852360
39583	  6	0.087405474	          	 2.96490158
39589	  5	0.089880902	          	 2.55957596
39599	  6	0.101461795	          	 1.58516610
39607	  6	0.054537098	          	 2.32409231
39629	  6	0.063807546	          	 4.54871180
39639	  6	0.039508293	          	 0.72186539
39648	  7	0.050800178	          	 3.12540366
39651	  5	0.092394440	          	 3.53274552
39668	  6	0.062675438	          	 5.13488640
39676	  5	0.112216101	          	 3.22018152
39688	  5	0.119080877	          	 9.59324839
39693	  5	0.055082488	          	 2.10189432
39699	  5	0.074761120	          	 1.07545131
39705	  5	0.034101003	          	 5.82785724
39708	  6	0.024021906	          	 2.65725481
39714	  5	0.074739851	          	 2.40140082
39790	  7	0.041495657	          	 2.97841525
39798	  5	0.143091093	          	 2.73454527
39812	  6	0.094882687	          	 0.95873941
39823	  6	0.023379382	          	 2.84289442
