#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:28:25 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:28:25	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F710%2FA145%2Fcougs.dat&-out.max=unlimited&-out.all=1	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_37100145
#Name: J/A+A/710/A145
#Title: COUGS-DESI Polar-Structure Galaxies in DESI (Bahr+, 2026)
#INFO	ivoid=ivo://cds.vizier/j/a+a/710/a145	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/710/a145	    IVOID of underlying data collection
#INFO	creator=Bahr S.K.H.	    First author or institution
#INFO	cites=bibcode:2026A&A...710A.145B	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2026	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/710/A145	    Dataset landing page
#INFO	publication_date=2026-06-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_710_A145_cougs:
#Name: J/A+A/710/A145/cougs
#Title: Photometric and morphological parameters for our polar structure galaxies sample
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(a24)	Galaxy name in the COUGS v1 catalog (NAME)	[ucd=meta.id;meta.main]
#Column	IAU	(A19)	IAU-designated galaxy identifier based on RA and DEC (IAU_ID)	[ucd=meta.id]
#Column	RAJ2000	(F11.7)	Right ascension (J2000.0) of the galaxy center (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination (J2000.0) of the galaxy center (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	TYPE1	(A3)	Primary structural classification of the PSG (PSG_TYPE_1) (4)	[ucd=src.class]
#Column	TYPE2	(A3)	Secondary structural classification of the PSG (PSG_TYPE_2) (4)	[ucd=src.class]
#Column	Morph	(A4)	Host galaxy morphological type (E, S0, S, Irr, M) (MORPHTYPE)	[ucd=src.morph.type]
#Column	PGC	(I7)	? Principal Galaxy Catalog identifier (PGC)	[ucd=meta.id.assoc]
#Column	LEDA	(A4)	Display the LEDA website object page	[ucd=meta.ref.url]
#Column	MorphL	(A4)	Morphological classification from LEDA (MORPHTYPE_LEDA)	[ucd=src.morph.type]
#Column	SGA	(I7)	? ID number from the SGA catalog (SGA_ID)	[ucd=meta.id.assoc]
#Column	gmag	(F6.3)	? g-band magnitude measured at 26 mag arcsec^-2^ level (G_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.B]
#Column	e_gmag	(F6.3)	? Uncertainty of the g-band asymptotic magnitude (G_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radgiso	(F7.4)	? g-band isophotal radius at 26 mag arcsec^-2^ (R26_G_IRAF)	[ucd=phys.angSize;src]
#Column	e_radgiso	(F7.4)	? Uncertainty of the g-band isophotal radius at 26 mag arcsec^-2 (R26_G_ERR_IRAF)	[ucd=stat.error]
#Column	rmag	(F7.4)	? r-band magnitude measured at 26 mag arcsec^-2^ level (R_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.R]
#Column	e_rmag	(F7.4)	? Uncertainty of the r-band asymptotic magnitude (R_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radriso	(F7.4)	? r-band isophotal radius at 26 mag arcsec^-2 (R26_R_IRAF)	[ucd=phys.angSize;src]
#Column	e_radriso	(F7.4)	? Uncertainty of the r-band isophotal radius at 26 mag arcsec^-2 (R26_R_ERR_IRAF)	[ucd=stat.error]
#Column	imag	(F6.3)	? i-band magnitude measured at 26 mag arcsec^-2^ level (I_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.I]
#Column	e_imag	(F6.3)	? Uncertainty of the i-band asymptotic magnitude (I_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radiiso	(F7.4)	? i-band isophotal radius at 26 mag arcsec^-2 (R26_I_IRAF)	[ucd=phys.angSize;src]
#Column	e_radiiso	(F7.4)	? Uncertainty of the i-band isophotal radius at 26 mag arcsec^-2 (R26_I_ERR_IRAF)	[ucd=stat.error]
#Column	zmag	(F6.3)	? z-band magnitude measured at 26 mag arcsec^-2^ level (Z_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.I]
#Column	e_zmag	(F6.3)	? Uncertainty of the z-band asymptotic magnitude (Z_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radziso	(F7.4)	? z-band isophotal radius at 26 mag arcsec^-2 (R26_Z_IRAF)	[ucd=phys.angSize;src]
#Column	e_radziso	(F7.4)	? Uncertainty of the z-band isophotal radius at 26 mag arcsec^-2 (R26_Z_ERR_IRAF)	[ucd=stat.error]
#Column	Ag	(F6.3)	Galactic extinction in g band (A_G) (2)	[ucd=phys.absorption.gal]
#Column	Ar	(F6.3)	Galactic extinction in r band (A_R) (2)	[ucd=phys.absorption.gal]
#Column	Ai	(F6.3)	Galactic extinction in i band (A_I) (2)	[ucd=phys.absorption.gal]
#Column	Az	(F6.3)	Galactic extinction in z band (A_Z) (2)	[ucd=phys.absorption.gal]
#Column	z	(F9.6)	? Final adopted redshift (REDSHIFT)	[ucd=src.redshift]
#Column	n_z	(a20)	Name of the column that supplied REDSHIFT for that row (REDSHIFT_SOURCE)	[ucd=meta.note]
#Column	DA	(F6.2)	? Angular diameter distance (DA)	[ucd=phys.size.diameter]
#Column	Scale	(F6.3)	? Physical scale (SCALE)	[ucd=instr.scale]
#Column	DL	(F7.2)	? Luminosity distance (DL)	[ucd=pos.distance]
#Column	Kcorg	(F6.3)	? K-corrections in g band (KCOR_G) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcorr	(F6.3)	? K-corrections in r band (KCOR_R) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcori	(F7.3)	? K-corrections in i band (KCOR_I) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcorz	(F6.3)	? K-corrections in z band (KCOR_Z) (3)	[ucd=arith.factor;phot.mag]
#Column	gMAG	(F7.3)	? Absolute magnitude in g band corrected for Galactic extinction and K-correction (M_G)	[ucd=phys.magAbs]
#Column	rMAG	(F7.3)	? Absolute magnitude in r band corrected for Galactic extinction and K-correction (M_R)	[ucd=phys.magAbs]
#Column	iMAG	(F7.3)	? Absolute magnitude in i band corrected for Galactic extinction and K-correction (M_I)	[ucd=phys.magAbs]
#Column	zMAG	(F7.3)	? Absolute magnitude in z band corrected for Galactic extinction and K-correction (M_Z)	[ucd=phys.magAbs]
#Column	rMajAxis	(F6.2)	? Physical semi-major axis at the r-band SB26 level (PHYS_SMA_SB26)	[ucd=phys.angSize;src]
#Column	SimbadName	(A12)	Simbad column added by the CDS	[ucd=meta.id]
recno	Name	IAU	RAJ2000	DEJ2000	TYPE1	TYPE2	Morph	PGC	LEDA	MorphL	SGA	gmag	e_gmag	radgiso	e_radgiso	rmag	e_rmag	radriso	e_radriso	imag	e_imag	radiiso	e_radiiso	zmag	e_zmag	radziso	e_radziso	Ag	Ar	Ai	Az	z	n_z	DA	Scale	DL	Kcorg	Kcorr	Kcori	Kcorz	gMAG	rMAG	iMAG	zMAG	rMajAxis	SimbadName
      15	PGC000219               	J000322.22-104614.3	000.8425873	-10.7706298	PR 	PTS	S0-a	    219	LEDA	Sb  	 280905	14.550	 0.010	 0.5730	 0.0298	13.7010	 0.0100	 0.6941	 0.0547	13.145	 0.016	 0.8759	 0.0367	13.083	 0.010	 0.7133	 0.0771	 0.139	 0.092	 0.067	 0.050	 0.029811	SDSS_SPEC_REDSHIFT  	127.85	 0.620	 135.58	 0.056	 0.030	  0.029	 0.013	-21.306	-22.082	-22.612	-22.641	 25.82	LEDA 219
      16	ESO193-011              	J000324.51-494730.5	000.8521243	-49.7918083	PR 	PTS	S   	    233	LEDA	S0  	1404310	14.134	 0.014	 1.2419	 0.0248	13.2340	 0.0090	 1.5325	 0.0573	12.855	 0.014	 1.6554	 0.1283	12.599	 0.020	 1.7349	 0.1545	 0.041	 0.027	 0.020	 0.015	 0.037553	REDSHIFT_NED        	159.55	 0.774	 171.76	 0.077	 0.037	  0.032	 0.015	-22.159	-23.005	-23.372	-23.606	 71.17	LEDA 233
      17	PGC087699               	J000339.09-355449.6	000.9128795	-35.9137823	PR 	   	E   	  87699	LEDA	    	1249771	16.023	 0.029	 0.4026	 0.0067	15.0600	 0.0190	 0.6155	 0.0371	14.660	 0.019	 0.6206	 0.0367	14.356	 0.051	 0.6796	 0.1106	 0.037	 0.025	 0.018	 0.013	 0.050919	REDSHIFT_LEDA       	212.90	 1.032	 235.13	 0.116	 0.049	  0.040	 0.018	-20.987	-21.871	-22.255	-22.532	 38.11	LEDA 87699
      18	PGC1042196              	J000404.55-053824.0	001.0189590	-05.6399978	PTS	   	S   	1042196	LEDA	    	 851620	16.743	 0.016	 0.5417	 0.0140	16.4340	 0.0150	 0.6388	 0.0293	16.322	 0.037	 0.4352	 0.0883	16.236	 0.038	 0.7399	 0.0631	 0.126	 0.083	 0.060	 0.045	 0.014799	SDSS_SPEC_REDSHIFT  	 64.64	 0.313	  66.57	-0.009	 0.017	 -0.018	 0.001	-17.490	-17.782	-17.836	-17.926	 12.00	LEDA 1042196
      19	PGC1175247              	J000413.61+004646.5	001.0566962	+00.7795851	PR 	PTS	M   	1175247	LEDA	E   	 463849	16.836	 0.037	 0.2818	 0.0236	15.8500	 0.0250	 0.3660	 0.0046	15.459	 0.037	 0.3804	 0.0430	15.172	 0.038	 0.4004	 0.0492	 0.099	 0.065	 0.047	 0.036	 0.094256	SDSS_SPEC_REDSHIFT  	374.46	 1.815	 448.38	 0.229	 0.082	  0.039	 0.016	-21.750	-22.555	-22.885	-23.138	 39.86	LEDA 1175247
      20	PGC170506               	J000418.21-010941.3	001.0758926	-01.1614810	PTS	   	S   	 170506	LEDA	S0-a	 830564	16.851	 0.020	 0.2661	 0.0219	15.9330	 0.0140	 0.2912	 0.0167	15.508	 0.017	 0.3018	 0.0207	15.220	 0.021	 0.2921	 0.0724	 0.104	 0.068	 0.050	 0.037	 0.088661	SDSS_SPEC_REDSHIFT  	354.54	 1.719	 420.19	 0.201	 0.073	  0.037	 0.016	-21.571	-22.325	-22.696	-22.950	 30.03	LEDA 170506
      21	PGC170509               	J000419.71-124714.1	001.0821239	-12.7872405	PTS	   	S   	 170509	LEDA	S0-a	 502194	15.936	 0.014	 0.3610	 0.0195	15.2490	 0.0140	 0.3627	 0.0232	14.958	 0.013	 0.3635	 0.0481	14.676	 0.022	 0.3613	 0.0830	 0.119	 0.078	 0.057	 0.043	 0.039064	REDSHIFT_NED        	165.67	 0.803	 178.86	 0.064	 0.037	  0.012	 0.009	-20.510	-21.129	-21.374	-21.639	 17.47	LEDA 170509
      22	PGC000330               	J000448.63-012954.1	001.2026155	-01.4983528	PTS	   	S   	    330	LEDA	    	 876044	14.629	 0.013	 0.4667	 0.0807	14.2270	 0.0140	 0.4979	 0.0655	14.111	 0.021	 0.5404	 0.0970	13.943	 0.028	 0.5848	 0.1209	 0.114	 0.075	 0.055	 0.041	 0.023716	REDSHIFT_NED        	102.46	 0.497	 107.38	 0.003	 0.024	 -0.021	 0.001	-20.643	-21.027	-21.078	-21.254	 14.85	LEDA 330
      23	PGC170579               	J000458.70-061037.8	001.2445866	-06.1771741	PB 	   	S   	 170579	LEDA	    	  81104	16.938	 0.022	 0.3485	 0.0364	16.0670	 0.0150	 0.3646	 0.0271	15.638	 0.019	 0.3761	 0.0529	15.327	 0.020	 0.3918	 0.0634	 0.130	 0.085	 0.062	 0.046	 0.043819	DR10_PHOT_REDSHIFT_I	184.77	 0.896	 201.32	 0.093	 0.043	  0.035	 0.016	-19.804	-20.580	-20.978	-21.254	 19.60	LEDA 170579
      24	PGC097494               	J000523.37-081012.6	001.3473560	-08.1701562	PDL	   	S   	  97494	LEDA	    	 322506	15.815	 0.030	 0.3335	 0.0204	14.9260	 0.0380	 0.4102	 0.0516	14.539	 0.028	 0.4139	 0.0569	14.253	 0.024	 0.4355	 0.0411	 0.107	 0.070	 0.051	 0.038	 0.030351	REDSHIFT_NED        	130.08	 0.631	 138.09	 0.057	 0.030	  0.028	 0.014	-20.050	-20.875	-21.241	-21.500	 15.53	LEDA 97494
      25	PGC1549687              	J000650.11+180457.8	001.7088125	+18.0827182	PR 	   	S0  	1549687	LEDA	    	1315129	15.489	 0.034	 0.5289	 0.0177	14.5770	 0.0310	 0.6765	 0.0354	      	      	       	       	13.922	 0.037	 0.8230	 0.0693	 0.123	 0.081	 0.059	 0.044	 0.038616	REDSHIFT_NED        	163.86	 0.794	 176.76	 0.080	 0.038	       	 0.014	-20.951	-21.779	       	-22.373	 32.23	LEDA 1549687
      26	PGC101551               	J000705.89-412305.3	001.7745286	-41.3848137	PTS	PTS	S   	 101551	LEDA	    	 522839	16.546	 0.029	 0.4956	 0.0121	15.9530	 0.0650	 0.5196	 0.0237	15.552	 0.064	 0.6329	 0.0218	15.412	 0.119	 0.7520	 0.1312	 0.058	 0.038	 0.027	 0.021	 0.045865	REDSHIFT_NED        	192.93	 0.935	 211.03	 0.053	 0.037	 -0.005	 0.003	-20.187	-20.744	-21.092	-21.234	 29.15	LEDA 101551
      27	PGC1342413              	J000741.09+081405.7	001.9212251	+08.2349156	PR 	   	S   	1342413	LEDA	    	 443182	15.729	 0.034	 0.4513	 0.0525	14.6830	 0.0250	 0.6156	 0.0480	      	      	       	       	13.900	 0.024	 0.7040	 0.0851	 0.561	 0.369	 0.268	 0.201	 0.035294	REDSHIFT_LEDA       	150.36	 0.729	 161.16	 0.071	 0.035	       	 0.014	-20.939	-21.757	       	-22.351	 26.93	LEDA 1342413
      28	PGC1969546              	J000741.22+315313.0	001.9217497	+31.8869493	PR 	   	S   	1969546	LEDA	    	 704357	16.311	 0.015	 0.4509	 0.0210	15.3780	 0.0100	 0.5589	 0.0334	      	      	       	       	14.647	 0.017	 0.6448	 0.2069	 0.151	 0.099	 0.072	 0.054	 0.054410	REDSHIFT_NED        	226.55	 1.098	 251.87	 0.124	 0.052	       	 0.018	-20.970	-21.779	       	-22.431	 36.82	LEDA 1969546
      29	PGC143306               	J000745.48-394409.9	001.9394793	-39.7360853	PH 	   	S0  	 143306	LEDA	    	1077720	15.953	 0.012	 0.3461	 0.0021	15.0530	 0.0250	 0.4538	 0.0056	14.684	 0.013	 0.4959	 0.0189	14.418	 0.048	 0.5200	 0.0939	 0.042	 0.027	 0.020	 0.015	 0.044871	REDSHIFT_NED        	188.97	 0.916	 206.31	 0.097	 0.044	  0.034	 0.016	-20.759	-21.591	-21.943	-22.186	 24.94	LEDA 143306
      30	PGC974415               	J000754.83-104407.5	001.9784577	-10.7354149	PTS	   	S0  	 974415	LEDA	E?  	 962054	17.175	 0.036	 0.2121	 0.0036	16.2820	 0.0570	 0.2364	 0.0230	15.884	 0.026	 0.2994	 0.0306	15.610	 0.040	 0.3499	 0.0790	 0.134	 0.088	 0.064	 0.048	 0.042632	SDSS_SPEC_REDSHIFT  	180.03	 0.873	 195.70	 0.090	 0.042	  0.033	 0.015	-19.507	-20.306	-20.671	-20.911	 12.38	LEDA 974415
      31	2MASXJ00080655+1345287  	J000806.52+134528.8	002.0271619	+13.7580018	PTS	   	S   	3377292	LEDA	S?  	 634290	15.847	 0.023	 0.3076	 0.0343	15.3980	 0.0310	 0.3419	 0.0554	      	      	       	       	15.084	 0.055	 0.5262	 0.1048	 0.351	 0.231	 0.168	 0.126	 0.037770	SDSS_SPEC_REDSHIFT  	160.43	 0.778	 172.78	 0.000	 0.031	       	-0.005	-20.691	-21.051	       	-21.224	 15.96	LEDA 3377292
      32	PGC000640               	J000843.54-065949.0	002.1814141	-06.9969537	PTS	   	S   	    640	LEDA	S0-a	 674309	14.181	 0.024	 0.6868	 0.0137	13.3110	 0.0200	 0.9472	 0.0426	14.909	 0.178	 1.0107	 0.1443	12.613	 0.025	 1.1292	 0.1311	 0.111	 0.073	 0.053	 0.040	 0.027796	REDSHIFT_NED        	119.50	 0.579	 126.23	 0.051	 0.028	 -0.109	 0.013	-21.487	-22.296	-20.541	-22.946	 32.91	LEDA 640
      33	PGC3099131              	J000911.58-003654.7	002.2982502	-00.6151925	PR 	PH 	S0  	3099131	LEDA	E?  	 304254	16.674	 0.013	 0.3427	 0.0044	15.6820	 0.0170	 0.5109	 0.0176	15.271	 0.022	 0.6758	 0.0265	14.975	 0.025	 0.6725	 0.0364	 0.172	 0.113	 0.082	 0.062	 0.073332	SDSS_SPEC_REDSHIFT  	298.56	 1.447	 343.95	 0.177	 0.068	  0.042	 0.018	-21.357	-22.181	-22.535	-22.787	 44.36	LEDA 3099131
      34	PGC1377467              	J000912.85+101750.5	002.3035286	+10.2973620	PTS	   	S0  	1377467	LEDA	    	1415399	15.849	 0.011	 0.3752	 0.0025	14.8810	 0.0100	 0.3950	 0.0448	      	      	       	       	14.152	 0.015	 0.4470	 0.0869	 0.301	 0.198	 0.143	 0.108	 0.029708	REDSHIFT_NED        	127.42	 0.618	 135.11	 0.055	 0.029	       	 0.014	-20.160	-20.999	       	-21.623	 14.65	LEDA 1377467
      35	PGC1246567              	J000939.46+030951.2	002.4144199	+03.1642197	PTS	PTS	S   	1246567	LEDA	    	 541978	17.714	 0.033	 0.2133	 0.0012	16.6300	 0.0200	 0.2710	 0.0129	16.183	 0.025	 0.2918	 0.0141	15.863	 0.047	 0.2768	 0.0343	 0.077	 0.050	 0.037	 0.027	 0.103637	SDSS_SPEC_REDSHIFT  	407.28	 1.975	 496.07	 0.272	 0.095	  0.055	 0.024	-21.113	-21.993	-22.387	-22.666	 32.11	LEDA 1246567
      36	SDSSJ001021.69+004235.9 	J001021.69+004235.8	002.5903661	+00.7099515	PR 	   	S   	       	LEDA	    	       	19.208	 0.058	 0.1065	 0.0007	17.7040	 0.0580	 0.1853	 0.0071	17.198	 0.072	 0.2081	 0.0248	16.886	 0.078	 0.2162	 0.0314	 0.083	 0.055	 0.040	 0.030	 0.289817	SDSS_SPEC_REDSHIFT  	928.59	 4.502	1544.83	 0.870	 0.244	  0.119	 0.077	-22.689	-23.539	-23.905	-24.165	 50.05	
      37	PGC073275               	J001127.86+274725.9	002.8660646	+27.7905400	PB 	   	S   	  73275	LEDA	Sb  	 600714	16.119	 0.019	 0.4167	 0.0292	15.3720	 0.0210	 0.4170	 0.0894	      	      	       	       	14.733	 0.019	 0.4458	 0.0975	 0.157	 0.103	 0.075	 0.056	 0.024694	REDSHIFT_NED        	106.56	 0.517	 111.89	 0.041	 0.026	       	 0.010	-19.323	-20.001	       	-20.577	 12.94	LEDA 73275
      38	2MASXJ00114797+0050047  	J001147.97+005004.9	002.9498626	+00.8347066	PTS	   	S0-a	       	LEDA	    	       	17.417	 0.025	 0.1751	 0.0034	16.4130	 0.0320	 0.2368	 0.0341	15.973	 0.046	 0.2568	 0.0309	15.636	 0.051	 0.2701	 0.0321	 0.098	 0.064	 0.047	 0.035	 0.064669	SDSS_SPEC_REDSHIFT  	266.00	 1.290	 301.51	 0.158	 0.062	  0.046	 0.020	-20.236	-21.110	-21.517	-21.816	 18.33	
      39	PGC1809915              	J001208.43+272953.0	003.0351307	+27.4980689	PTS	   	S   	1809915	LEDA	    	  94482	17.470	 0.033	 0.2358	 0.0111	16.4090	 0.0320	 0.4056	 0.0445	      	      	       	       	15.574	 0.033	 0.5083	 0.0451	 0.145	 0.096	 0.069	 0.052	 0.092970	SDSS_SPEC_REDSHIFT  	369.91	 1.793	 441.89	 0.227	 0.081	       	 0.022	-21.129	-21.995	       	-22.727	 43.63	LEDA 1809915
      40	PGC720608               	J001212.97-300955.0	003.0540604	-30.1652743	PTS	   	S   	 720608	LEDA	    	 695319	16.128	 0.029	 0.2451	 0.0223	15.5990	 0.0250	 0.3413	 0.0056	15.437	 0.046	 0.3048	 0.0434	15.262	 0.040	 0.3590	 0.0422	 0.044	 0.029	 0.021	 0.016	 0.031202	REDSHIFT_LEDA       	133.59	 0.648	 142.05	 0.028	 0.029	 -0.010	 0.003	-19.706	-20.221	-20.336	-20.519	 13.27	LEDA 720608
      41	PGC107720               	J001222.02-444945.8	003.0917604	-44.8293797	PTS	   	S   	 107720	LEDA	    	1043739	15.738	 0.016	 0.3889	 0.0023	15.0980	 0.0180	 0.4459	 0.0062	14.849	 0.024	 0.4574	 0.0263	14.647	 0.025	 0.4778	 0.0546	 0.035	 0.023	 0.017	 0.013	 0.042296	REDSHIFT_NED        	178.68	 0.866	 194.11	 0.062	 0.038	  0.003	 0.006	-20.799	-21.403	-21.611	-21.812	 23.17	LEDA 107720
      42	PGC143328               	J001230.09-020521.8	003.1253542	-02.0893946	PTS	   	M   	 143328	LEDA	    	 984131	16.301	 0.037	 0.3637	 0.0279	15.3690	 0.0240	 0.4476	 0.0407	14.973	 0.028	 0.4660	 0.0452	14.685	 0.034	 0.5260	 0.0613	 0.116	 0.076	 0.055	 0.041	 0.066209	REDSHIFT_NED        	271.84	 1.318	 309.02	 0.154	 0.061	  0.038	 0.017	-21.419	-22.218	-22.570	-22.823	 35.40	LEDA 143328
      43	UGC00119                	J001303.00+142435.2	003.2625151	+14.4097855	PH 	PTS	S   	    878	LEDA	S?  	 616628	14.206	 0.012	 0.7138	 0.1148	13.7400	 0.0130	 0.7774	 0.1405	      	      	       	       	13.402	 0.017	 0.7942	 0.1624	 0.138	 0.091	 0.066	 0.050	 0.006704	SDSS_SPEC_REDSHIFT  	 29.57	 0.143	  29.97	 0.001	 0.008	       	 0.002	-18.316	-18.742	       	-19.033	  6.67	LEDA 878
      44	PGC132742               	J001307.55-310040.5	003.2814541	-31.0112507	PR 	PTS	M   	 132742	LEDA	E   	 168993	15.614	 0.021	 0.4072	 0.0502	14.7070	 0.0170	 0.4682	 0.0233	14.344	 0.022	 0.5151	 0.0371	14.089	 0.018	 0.5058	 0.0271	 0.041	 0.027	 0.020	 0.015	 0.062111	REDSHIFT_LEDA       	256.25	 1.242	 289.07	 0.145	 0.058	  0.037	 0.016	-21.877	-22.683	-23.018	-23.247	 34.89	LEDA 132742
      45	PGC000902               	J001334.36-050535.3	003.3931568	-05.0931476	PTS	   	S   	    902	LEDA	Sb  	 717481	13.893	 0.013	 0.7829	 0.0713	13.3890	 0.0110	 0.9360	 0.0412	17.088	 0.005	 1.6120	 0.1006	13.006	 0.011	 1.6568	 0.0492	 0.100	 0.066	 0.048	 0.036	 0.018026	REDSHIFT_NED        	 78.42	 0.380	  81.28	 0.013	 0.020	 -0.001	 0.004	-20.770	-21.247	-17.509	-21.584	 21.34	LEDA 902
      46	PGC1275240              	J001416.23+045458.0	003.5676349	+04.9160990	PH 	   	S0  	1275240	LEDA	S0-a	1211633	15.310	 0.030	 0.4979	 0.0081	14.4210	 0.0180	 0.6138	 0.0213	14.015	 0.023	 0.7711	 0.0481	13.756	 0.022	 0.7488	 0.0722	 0.072	 0.048	 0.034	 0.026	 0.039521	DR10_PHOT_REDSHIFT_I	167.51	 0.812	 181.02	 0.082	 0.039	  0.033	 0.015	-21.133	-21.955	-22.341	-22.574	 29.90	LEDA 1275240
      47	WISEAJ001424.11+005228.5	J001424.12+005228.6	003.6004989	+00.8746017	PR 	   	E   	       	LEDA	    	       	18.485	 0.062	 0.1108	 0.0111	17.3660	 0.0340	 0.1487	 0.0065	16.962	 0.048	 0.1484	 0.0400	16.662	 0.047	 0.1732	 0.0371	 0.078	 0.051	 0.037	 0.028	 0.150641	SDSS_SPEC_REDSHIFT  	561.11	 2.720	 742.90	 0.395	 0.127	  0.049	 0.026	-21.343	-22.167	-22.479	-22.747	 24.27	
      48	2MASXJ00142548+1612195  	J001425.49+161219.1	003.6061972	+16.2053192	PTS	   	S   	3377805	LEDA	S?  	 461185	16.479	 0.040	 0.2504	 0.0229	15.6710	 0.0340	 0.3765	 0.0297	      	      	       	       	15.084	 0.045	 0.4172	 0.0750	 0.232	 0.153	 0.111	 0.083	 0.068442	SDSS_SPEC_REDSHIFT  	280.26	 1.359	 319.94	 0.118	 0.051	       	 0.004	-21.396	-22.058	       	-22.528	 30.70	
      49	NGC0052                 	J001440.12+183456.3	003.6671471	+18.5823193	PTS	   	S   	    978	LEDA	Sbc 	1423671	13.691	 0.023	 1.2534	 0.0548	12.7990	 0.0110	 1.3886	 0.0236	      	      	       	       	12.053	 0.013	 1.4497	 0.2012	 0.148	 0.097	 0.071	 0.053	 0.018012	REDSHIFT_NED        	 78.36	 0.380	  81.21	 0.027	 0.018	       	 0.010	-21.032	-21.864	       	-22.558	 31.66	LEDA 978
      50	PGC199379               	J001501.49-335241.1	003.7562260	-33.8780739	PR 	PDL	S0  	 199379	LEDA	S0-a	1125015	16.341	 0.027	 0.3176	 0.0164	15.4070	 0.0180	 0.4372	 0.0151	15.016	 0.023	 0.4394	 0.0329	14.746	 0.033	 0.4933	 0.0541	 0.051	 0.034	 0.024	 0.018	 0.049711	REDSHIFT_NED        	208.14	 1.009	 229.35	 0.112	 0.048	  0.039	 0.017	-20.624	-21.477	-21.849	-22.091	 26.47	LEDA 199379
      51	PGC001031               	J001524.32+184624.9	003.8513300	+18.7735885	PR 	   	S   	   1031	LEDA	Sc  	1033701	15.125	 0.032	 0.5900	 0.0035	14.3000	 0.0270	 0.6251	 0.0256	      	      	       	       	13.659	 0.041	 0.7131	 0.1180	 0.165	 0.109	 0.079	 0.059	 0.018563	REDSHIFT_NED        	 80.71	 0.391	  83.73	 0.030	 0.019	       	 0.009	-19.684	-20.442	       	-21.023	 14.66	LEDA 1031
      52	PGC350427               	J001538.35-615931.8	003.9097717	-61.9921800	EW 	   	S   	 350427	LEDA	    	1312409	16.930	 0.034	 0.3220	 0.0021	15.8280	 0.0240	 0.4151	 0.0235	15.351	 0.026	 0.4659	 0.0345	15.007	 0.033	 0.4835	 0.0670	 0.041	 0.027	 0.020	 0.015	 0.093201	REDSHIFT_LEDA       	370.73	 1.797	 443.05	 0.252	 0.091	  0.058	 0.025	-21.595	-22.522	-22.959	-23.265	 44.76	LEDA 350427
      53	PGC460049               	J001619.03-510428.4	004.0792888	-51.0745423	PTS	PTS	S0-a	 460049	LEDA	    	 945084	16.780	 0.033	 0.2363	 0.0168	15.8700	 0.0260	 0.3188	 0.0294	15.502	 0.034	 0.3846	 0.0233	15.242	 0.039	 0.3596	 0.0570	 0.057	 0.038	 0.027	 0.021	 0.075841	REDSHIFT_LEDA       	307.86	 1.493	 356.33	 0.175	 0.067	  0.033	 0.014	-21.211	-21.994	-22.317	-22.552	 28.56	LEDA 460049
      54	NGC0061B                	J001624.22-061908.2	004.1009107	-06.3189399	PDL	PTS	M   	   1085	LEDA	S0  	 535092	13.340	 0.015	 1.1008	 0.0137	12.3990	 0.0130	 1.4134	 0.0343	16.222	 0.004	 3.3218	 0.6472	11.677	 0.013	 1.8757	 0.1600	 0.116	 0.076	 0.055	 0.042	 0.027192	REDSHIFT_NED        	116.99	 0.567	 123.44	 0.047	 0.026	  0.028	 0.013	-22.280	-23.160	-19.318	-23.835	 48.08	LEDA 1085
