#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:15:30 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:15:30	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F602%2FA100%2Ftable2&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36020100
#Name: J/A+A/602/A100
#Title: Merging groups and clusters from the SDSS data (Tempel+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2017A&A...602A.100T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/602/A100	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36020100	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_602_A100_table2:
#Name: J/A+A/602/A100/table2
#Title: Catalog of galaxy groups
#Column	GroupID	(I6)	[1/88662] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I5)	[2/254] Richness	[ucd=src.class.richness]
#Column	RAJ2000	(F13.9)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Dist.c	(F10.6)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	Rmax	(F10.6)	Maximum radius of the group (G1)	[ucd=phys.size.radius;stat.max]
#Column	M200	(E11.4)	Estimated mass of the NFW profile group	[ucd=phys.mass]
#Column	R200	(E11.4)	Radius, where mean density is 200 the Universe average density	[ucd=phys.size.radius]
GroupID	Ngal	RAJ2000	DEJ2000	Dist.c	Rmax	M200	R200
 78885	    2	233.875017544	+47.215280815	332.052767	  0.081838	 1.0531e+01	 4.5071e-01
 78886	    3	151.651512454	+19.194795899	200.909867	  0.310778	 9.4884e-01	 2.0409e-01
 78887	    2	208.606004541	+39.703526517	374.076470	  0.118802	 6.0939e-02	 8.0651e-02
 78888	    2	193.593814042	+49.415260706	138.214653	  0.155670	 2.7279e-02	 6.2810e-02
 78889	    3	213.733202338	+38.228162332	286.886195	  0.255131	 4.0436e+01	 7.0824e-01
 78890	    2	124.113324612	+35.284662408	286.703261	  0.158119	 4.9107e-01	 1.6280e-01
 78891	    3	151.222828352	+05.265511708	 64.555098	  0.225282	 1.3523e+00	 2.3197e-01
 78892	    2	140.144589778	+01.360004155	390.392534	  0.258449	 1.2502e-01	 1.0235e-01
 78893	    2	223.602190787	+32.635597406	367.847803	  0.053439	 1.2780e+00	 2.2252e-01
 78894	    3	253.885866766	+37.549692159	331.682492	  0.310594	 3.4008e+00	 3.0923e-01
 78895	    2	170.931476771	+55.480539606	318.567567	  0.208399	 2.7966e-01	 1.3461e-01
 78896	    2	244.624885236	-00.007449924	344.601038	  0.247755	 8.0000e-02	 8.8514e-02
 78897	    3	187.753833566	+14.184124758	 93.239943	  0.216378	 7.3889e-01	 1.8925e-01
 78898	    2	215.133773518	+09.047312206	276.740771	  0.105487	 1.2711e+00	 2.2369e-01
 78899	    2	221.021486156	+11.317597131	232.852026	  0.200310	 6.3415e+00	 3.8351e-01
 78900	    2	229.923926785	+03.450010482	340.508218	  0.179015	 1.5584e-01	 1.1058e-01
 78901	    2	184.272888630	+07.877382835	290.272736	  0.131326	 8.2894e-02	 8.9947e-02
 78902	    2	155.871511549	+48.854617932	275.620155	  0.158164	 3.4409e+00	 3.1179e-01
 78903	    3	210.383639976	+27.736574659	320.550067	  0.481809	 3.9711e+01	 7.0216e-01
 78904	    3	189.940212268	+25.290537189	358.212994	  0.378958	 1.9920e-02	 5.5627e-02
 78905	    2	215.118134711	+43.749193697	414.157830	  0.288993	 1.4834e+00	 2.3300e-01
 78906	    2	220.874227710	+56.224921229	355.835017	  0.059547	 1.7859e-02	 5.3649e-02
 78907	    2	239.168844143	+35.886063588	301.779373	  0.318863	 3.4946e-01	 1.4517e-01
 78908	    2	181.109049101	+16.061615605	195.102309	  0.041918	 1.8600e-01	 1.1861e-01
 78909	    2	218.962597435	+37.235511461	385.515039	  0.072059	 1.0944e+00	 2.1102e-01
 78910	    2	189.315033083	+24.138819917	314.982303	  0.328823	 2.6075e-01	 1.3154e-01
 78911	    2	173.159922915	-02.353768760	225.254273	  0.259087	 4.7100e+00	 3.4751e-01
 78912	    2	169.628184154	+25.696222744	290.899188	  0.203809	 1.4891e-02	 5.0750e-02
 78913	    2	198.851074511	+01.136296389	212.611400	  0.028338	 1.5245e-01	 1.1085e-01
 78914	    3	232.887155491	+27.655482338	313.501337	  0.326239	 1.6486e+02	 1.1291e+00
 78915	    2	124.894234697	+14.368253615	293.665072	  0.314520	 3.6954e-01	 1.4800e-01
 78916	    3	153.010008939	+34.724138195	172.323353	  0.221973	 8.3373e-01	 1.9589e-01
 78917	    2	164.233952255	+33.328551687	228.070960	  0.051122	 4.1025e-03	 3.3180e-02
 78918	    2	156.603873375	+01.422789802	252.083586	  0.035311	 1.2387e+00	 2.2219e-01
 78919	    2	204.682829841	+21.603589790	308.371040	  0.277890	 1.3627e+00	 2.2839e-01
 78920	    2	170.690496498	+08.160462362	362.004232	  0.271042	 1.3866e+01	 4.9284e-01
 78921	    2	215.039672670	+01.485965175	368.952514	  0.115808	 5.8641e-01	 1.7162e-01
 78922	    3	142.310708347	+02.270859398	227.707690	  0.188845	 3.1137e+01	 6.5208e-01
 78923	    3	117.727999963	+39.129590759	371.445036	  0.355995	 2.1130e+00	 2.6305e-01
 78924	    4	154.719122347	+33.223590886	198.501732	  0.591146	 6.5561e+01	 8.3761e-01
 78925	    2	217.970174751	-01.176827933	241.993871	  0.177244	 1.3967e-01	 1.0743e-01
 78926	    3	145.750138665	+58.783137264	 21.784708	  0.099591	 1.1339e-02	 4.7269e-02
 78927	    3	143.855960142	+10.223768855	220.417022	  0.240063	 1.3497e+00	 2.2919e-01
 78928	    2	200.233548840	-00.229563526	360.512855	  0.228369	 2.4754e-01	 1.2882e-01
 78929	    2	203.848132305	+43.858573124	241.934858	  0.212907	 1.1079e+00	 2.1425e-01
 78930	    2	239.074639115	+06.460354146	307.811710	  0.171589	 6.1035e+01	 8.1112e-01
 78931	    3	126.976419291	+15.079375685	164.551341	  0.228569	 2.6337e+00	 2.8759e-01
 78932	    2	154.015480250	+26.820512594	330.764981	  0.102228	 3.9384e+00	 3.2476e-01
 78933	    2	187.412742724	+42.620868481	217.425850	  0.259620	 4.9299e-04	 1.6387e-02
 78934	    3	181.589712408	+24.945037366	390.089827	  0.081508	 5.2343e-01	 1.6496e-01
 78935	    2	216.471543114	-02.517606640	356.673034	  0.177483	 6.3939e+00	 3.8092e-01
 78936	    2	232.721691685	+15.717024446	319.906104	  0.234771	 1.5881e+00	 2.4013e-01
 78937	    2	151.277674306	+68.390835048	393.703289	  0.354579	 1.9668e-02	 5.5236e-02
 78938	    3	194.555386701	+29.257808892	391.289607	  0.604881	 5.5301e+01	 7.7977e-01
 78939	    2	152.986139277	+30.862023394	 80.555985	  0.162972	 1.8784e+00	 2.5852e-01
 78940	    2	209.301083170	+12.419384473	287.241043	  0.171544	 4.0423e+01	 7.0814e-01
 78941	    3	164.987853441	+42.616701369	170.089142	  0.144882	 1.0338e+00	 2.1048e-01
 78942	    3	165.082199661	+42.378370196	169.355741	  0.210700	 1.0782e+00	 2.1347e-01
 78943	    2	164.730011268	+42.729962929	169.240312	  0.071875	 6.9665e-01	 1.8455e-01
 78944	    2	188.891037203	+11.596001588	375.906089	  0.351940	 3.2706e-02	 6.5533e-02
 78945	    4	172.024391807	+00.143587243	222.429241	  0.253586	 2.0485e+00	 2.6335e-01
 78946	    3	182.635417940	+34.183905187	241.100804	  0.217017	 4.5121e-01	 1.5882e-01
 78947	    4	158.603874287	+23.677886090	282.144195	  0.380103	 3.8523e+00	 3.2359e-01
 78948	    2	167.042810364	+28.683613555	225.492314	  0.097919	 8.7233e-01	 1.9808e-01
 78949	    2	244.209712424	+40.286910200	271.403444	  0.223606	 7.2308e-02	 8.6066e-02
 78950	    2	170.510328183	+29.147739263	323.426327	  0.123584	 5.1127e-02	 7.6369e-02
 78951	    6	158.507437107	+61.182699328	134.937571	  0.351564	 7.3684e+00	 4.0612e-01
 78952	    2	166.220876706	+34.299128763	297.990937	  0.221705	 2.5331e-02	 6.0548e-02
 78953	    2	186.144250647	+32.447361844	309.220152	  0.160575	 1.8521e+01	 5.4501e-01
 78954	    3	178.362751155	+58.128644839	285.965913	  0.087883	 1.1067e+01	 4.5987e-01
 78955	    2	246.067834682	+09.127292514	417.938380	  0.005500	 4.1382e-02	 7.0643e-02
 78956	    2	158.220437534	-00.218826606	154.451045	  0.067756	 1.9739e-02	 5.6323e-02
 78957	    2	232.241664997	+01.826013569	270.875187	  0.311986	 1.9076e-01	 1.1893e-01
 78958	    3	191.702309239	+42.243468165	149.325490	  0.167032	 2.4507e+00	 2.8108e-01
 78959	    5	218.499051285	+15.002268780	145.551914	  0.250474	 3.9138e+00	 3.2864e-01
 78960	    2	195.399466855	+62.930362978	330.351041	  0.102113	 2.2212e+00	 2.6833e-01
 78961	    2	146.372530136	+17.659280068	330.767553	  0.016825	 1.9988e-01	 1.2024e-01
 78962	    2	214.819411309	+10.424989280	343.021945	  0.186766	 9.0294e-01	 1.9857e-01
 78963	    2	132.473828511	+38.678830073	404.237674	  0.100795	 1.1454e-02	 4.6088e-02
 78964	    2	224.491132130	+53.845961434	354.571846	  0.284331	 1.3390e+01	 4.8742e-01
 78965	    3	178.591953000	+56.930597041	185.833450	  0.199583	 3.0135e-01	 1.3940e-01
 78966	    3	242.723192380	+17.653716692	165.141931	  0.331392	 2.7800e+01	 6.3083e-01
 78967	    2	201.815702902	+33.919223024	346.580494	  0.092792	 1.6810e-01	 1.1336e-01
 78968	    3	166.567838538	+03.876821810	239.230248	  0.354372	 6.8669e-01	 1.8271e-01
 78969	    2	149.142565569	+11.929669664	340.156134	  0.294788	 6.0020e+01	 8.0458e-01
 78970	    2	216.558572394	+45.397547533	388.253177	  0.144968	 2.2746e-01	 1.2497e-01
 78971	    2	210.255984710	+53.849585538	354.563666	  0.159993	 1.9409e+00	 2.5604e-01
 78972	    2	179.964758617	+45.362290594	298.233890	  0.308807	 8.0339e+00	 4.1291e-01
 78973	    2	219.566271410	+38.505894488	354.091193	  0.154486	 9.6873e+00	 4.3758e-01
 78974	    2	188.931172195	+28.971181490	228.302533	  0.053549	 1.1691e+00	 2.1835e-01
 78975	    2	139.083720452	+14.604751536	354.515791	  0.324802	 3.7150e-01	 1.4756e-01
 78976	    3	159.083623637	+40.059484219	105.229517	  0.109993	 4.9196e-01	 1.6511e-01
 78977	    2	225.570262893	+18.002111848	327.843985	  0.286229	 3.9278e-02	 6.9920e-02
 78978	    2	173.259827795	+22.618171608	357.341550	  0.126991	 2.6652e-01	 1.3207e-01
 78979	    2	182.789699320	+25.003010732	355.354332	  0.065597	 1.7257e+00	 2.4619e-01
 78980	    2	231.492841000	+48.795626502	367.158770	  0.338796	 2.0181e+01	 5.5830e-01
 78981	    2	226.231647342	+61.711382767	128.219359	  0.056441	 1.4460e+00	 2.3612e-01
 78982	    2	184.803612700	+58.205487591	 65.186934	  0.193995	 4.4630e+00	 3.4534e-01
 78983	    2	163.597672156	+03.649505110	158.865513	  0.214596	 1.1494e-01	 1.0130e-01
 78984	    2	233.075058626	+30.418775751	350.783999	  0.220382	 9.9290e-01	 2.0484e-01
 78985	    2	169.545692128	+55.644431712	257.003205	  0.264618	 1.3033e+00	 2.2591e-01
 78986	    3	196.753596705	+53.794529692	391.898621	  0.493323	 6.8644e+01	 8.3798e-01
 78987	    2	132.728509989	+21.542927057	365.822078	  0.110476	 3.4152e+00	 3.0884e-01
 78988	    3	121.474031869	+42.295177683	282.424483	  0.287163	 1.2355e+00	 2.2149e-01
 78989	    3	227.484984926	+06.437118033	356.469512	  0.274519	 2.5655e+01	 6.0530e-01
 78990	    2	150.506334844	+11.699814396	241.869175	  0.253517	 5.2304e+00	 3.5941e-01
 78991	    2	243.720777612	+46.356937855	418.093018	  0.056197	 1.5616e+00	 2.3695e-01
 78992	    2	138.124308393	+41.868577615	323.574194	  0.287926	 2.0008e-02	 5.5859e-02
 78993	    2	127.594542470	+03.809962297	306.356997	  0.165496	 1.0794e+01	 4.5535e-01
 78994	    2	172.579788910	+62.627044649	325.907279	  0.321631	 2.5473e-02	 6.0531e-02
 78995	    2	234.013180379	+36.010001094	266.407293	  0.291078	 4.3725e-03	 3.3794e-02
 78996	    2	150.852399181	+07.867759057	140.067501	  0.088733	 1.2313e+00	 2.2361e-01
 78997	    2	159.731810521	+12.504407712	121.960547	  0.037671	 6.3084e-01	 1.7916e-01
 78998	    3	205.471493955	+60.354288427	314.986082	  0.517354	 4.4390e+01	 7.2903e-01
 78999	    2	209.624531395	+19.436385640	324.492696	  0.031349	 1.1320e-01	 9.9528e-02
 79000	    3	177.734155487	+15.996067691	297.515757	  0.349590	 2.6604e+00	 2.8569e-01
 79001	    2	238.041353054	+48.536289729	315.423075	  0.316879	 1.7735e+01	 5.3693e-01
 79002	    2	251.279027450	+20.446539616	265.162692	  0.120616	 1.7400e+00	 2.4860e-01
 79003	    2	247.627567327	+19.636861409	392.303749	  0.252906	 2.2984e+00	 2.7008e-01
 79004	    2	158.180344536	+24.484446077	366.354828	  0.329927	 1.4515e+00	 2.3219e-01
 79005	    2	147.992588044	+57.684420484	351.975229	  0.038913	 5.4182e-01	 1.6737e-01
 79006	    2	189.555387662	+56.055458393	294.253615	  0.111694	 1.8851e+00	 2.5475e-01
 79007	    2	192.139774927	+43.937276820	323.717273	  0.114026	 8.9271e+00	 4.2684e-01
 79008	    2	157.095966327	+43.871419047	229.484079	  0.084482	 2.0207e-02	 5.6449e-02
 79009	    3	147.309864716	+10.714386876	182.158188	  0.269937	 3.9591e+00	 3.2902e-01
 79010	    3	161.298894700	+38.081859598	225.831843	  0.287546	 3.4297e-01	 1.4511e-01
 79011	    2	248.651166387	+15.583587950	383.515369	  0.226402	 2.3128e+00	 2.7083e-01
 79012	    2	157.386224740	+16.387889556	366.596648	  0.162897	 5.9960e+01	 8.0265e-01
 79013	    2	227.669759836	+09.757084627	150.645849	  0.131174	 6.0326e+00	 3.7949e-01
 79014	    3	158.608196989	+48.523782589	393.552672	  0.390435	 6.2333e-01	 1.7480e-01
 79015	    2	204.266024076	+23.475302149	316.642230	  0.243620	 7.5893e-01	 1.8779e-01
 79016	    3	188.353368057	+01.920857207	358.845952	  0.540751	 3.2520e+00	 3.0401e-01
 79017	    3	182.852133521	+24.022712711	 41.849894	  0.130862	 1.3300e-01	 1.0724e-01
 79018	    4	157.916019964	+39.267069165	415.890007	  0.557769	 6.2928e+01	 8.1249e-01
 79019	    2	192.577707757	+37.940075477	158.189498	  0.029646	 1.1955e-01	 1.0264e-01
 79020	    3	159.496586907	+22.119223913	366.331391	  0.375678	 1.1593e-01	 9.9994e-02
 79021	    2	193.608764043	+60.040816646	195.096765	  0.235599	 2.5189e-02	 6.0908e-02
 79022	    9	190.081667126	+27.651295744	115.926182	  0.707854	 5.7477e+01	 8.0654e-01
 79023	    2	127.467903460	+12.884575884	295.772404	  0.266912	 1.2756e+01	 4.8180e-01
 79024	    4	173.860631521	+21.589290288	134.575905	  0.394974	 7.2280e-01	 1.8730e-01
 79025	    2	132.139836443	+08.630651614	191.129167	  0.014547	 8.1117e-02	 8.9971e-02
 79026	    2	198.610830830	+01.253041275	350.497576	  0.113737	 3.5714e-01	 1.4568e-01
 79027	    5	244.221760292	+19.031704744	160.654339	  0.333527	 1.9079e+01	 5.5662e-01
 79028	    4	145.268222915	+27.805941436	149.487371	  0.293646	 2.1139e+00	 2.6757e-01
 79029	    2	232.551940111	-00.190744497	333.709101	  0.321988	 6.3370e+00	 3.8046e-01
 79030	    2	138.532928531	+08.357480987	312.292500	  0.306034	 6.2723e-01	 1.7628e-01
 79031	    2	145.938021868	+00.498272575	138.551795	  0.080614	 4.1692e-02	 7.2348e-02
 79032	    2	219.097436665	+18.258948125	413.101853	  0.091157	 9.2851e-01	 1.9933e-01
 79033	    2	150.844792405	+37.883097601	229.602990	  0.168286	 5.9901e-01	 1.7470e-01
 79034	    2	177.133969435	+05.724243340	298.591597	  0.038543	 7.2568e-02	 8.5990e-02
 79035	    4	256.612877387	+21.500246130	139.136871	  0.279692	 1.9897e+01	 5.6536e-01
 79036	    2	151.687875776	+37.332159240	233.960741	  0.253831	 5.7693e-04	 1.7247e-02
 79037	    2	212.012177042	+27.862311690	340.211791	  0.227398	 3.5178e+01	 6.7332e-01
 79038	    2	116.883690482	+28.825069164	272.989480	  0.283683	 5.0139e+01	 7.6169e-01
 79039	    2	241.097856277	+10.830923700	285.553657	  0.156073	 1.5766e+00	 2.4018e-01
 79040	    2	243.370181114	+06.458804100	323.184399	  0.206410	 7.1665e-01	 1.8414e-01
 79041	    2	206.903124477	+17.567877353	199.896459	  0.004683	 1.4770e-02	 5.0961e-02
 79042	    3	179.324076254	+16.215264100	303.202670	  0.379030	 1.7344e+01	 5.3345e-01
 79043	    2	138.328730337	+15.186527262	340.216076	  0.246295	 3.2767e+00	 3.0522e-01
 79044	    2	209.089779912	+62.763204959	341.476615	  0.326322	 9.3116e-01	 2.0065e-01
 79045	    2	211.149815841	+29.187698718	110.647705	  0.023833	 4.9289e-03	 3.5580e-02
 79046	    2	217.996471465	-01.205939623	162.141847	  0.201216	 7.9376e-01	 1.9285e-01
 79047	    3	167.405949503	+25.361356930	149.926319	  0.321721	 1.3892e-02	 5.0115e-02
 79048	    2	209.080407968	+52.645052155	370.026624	  0.216163	 6.0471e+01	 8.0470e-01
 79049	    2	183.359893956	+10.822126753	302.980665	  0.169549	 1.0190e+00	 2.0738e-01
 79050	    3	236.601566549	+44.006610669	159.414003	  0.433501	 4.2468e+01	 7.2684e-01
 79051	    2	183.750087612	+23.298821644	254.456213	  0.037585	 1.6676e-02	 5.2848e-02
 79052	    4	156.436356383	+48.317773912	219.141531	  0.559820	 4.8093e+01	 7.5425e-01
 79053	    2	206.282960667	+43.764867384	167.722149	  0.108171	 3.9356e-01	 1.5258e-01
 79054	    2	231.924186481	+56.349019491	386.813490	  0.098261	 1.6161e+00	 2.4027e-01
 79055	    2	231.855745660	+02.320061198	234.147814	  0.257470	 7.3440e-02	 8.6758e-02
 79056	    2	227.316122206	+00.382092426	386.851363	  0.264158	 8.7834e+00	 4.2244e-01
 79057	    2	218.373692397	+19.832749980	174.917081	  0.141367	 8.0701e-01	 1.9374e-01
 79058	    4	169.637106285	+52.746443215	206.554010	  0.188182	 1.4546e+00	 2.3523e-01
 79059	    2	134.644516871	+45.588851432	383.666869	  0.303253	 3.6323e+01	 6.7823e-01
 79060	    3	201.361872809	+31.958676777	167.537719	  0.302123	 5.7031e+00	 3.7199e-01
 79061	    2	116.833523634	+27.451106745	272.560771	  0.240544	 5.6535e+01	 7.9283e-01
 79062	    4	254.191075930	+30.714925109	304.381726	  0.607959	 8.3255e-01	 1.9386e-01
 79063	    2	128.194731761	+06.529086575	227.268317	  0.075182	 6.8246e-01	 1.8249e-01
 79064	    3	198.154314927	+04.793454888	215.001215	  0.418699	 4.3407e+00	 3.3843e-01
 79065	    2	221.090259626	+10.261086089	128.119540	  0.153955	 6.4412e-02	 8.3701e-02
 79066	    4	152.948017700	+16.131358929	179.179347	  0.417607	 6.8639e+00	 3.9534e-01
 79067	    4	216.516664495	+02.828603759	118.449187	  0.251708	 1.1205e+01	 4.6758e-01
 79068	    2	236.482013116	+06.250970583	300.744851	  0.103266	 1.7192e+00	 2.4693e-01
 79069	    2	241.938212380	+53.176850602	376.568737	  0.339894	 6.2627e-03	 3.7770e-02
 79070	    2	122.784118958	+21.017292177	199.921867	  0.250452	 1.5964e+00	 2.4275e-01
 79071	    2	163.630342221	+33.175625066	193.977781	  0.058313	 4.2891e-04	 1.5671e-02
 79072	    2	140.711043724	+34.920012227	383.622924	  0.070864	 1.9121e-01	 1.1798e-01
 79073	    2	215.573665019	+40.926393738	323.358716	  0.231971	 2.4814e+01	 6.0016e-01
 79074	    2	138.103599026	+52.551762263	377.888958	  0.067015	 2.6071e+00	 2.8199e-01
 79075	    3	199.324038087	+27.099917373	155.131036	  0.099431	 5.4617e-01	 1.7034e-01
 79076	    3	210.547644962	+62.125624486	359.795530	  0.322466	 4.4050e+01	 7.2463e-01
 79077	    2	130.730484308	+00.384744933	340.435018	  0.189199	 2.4627e+01	 5.9785e-01
 79078	    2	212.785697283	+55.377794171	294.451938	  0.054531	 3.3053e+00	 3.0719e-01
 79079	    2	197.484140636	-03.086494156	288.955356	  0.163829	 3.9259e-01	 1.5107e-01
 79080	    3	215.285260474	+47.701259942	316.981817	  0.441488	 8.7818e+00	 4.2473e-01
 79081	    2	215.472295105	+09.145663757	249.355473	  0.159220	 1.5835e+00	 2.4120e-01
 79082	    2	175.818412710	+33.663751390	306.575800	  0.271180	 2.7733e+01	 6.2364e-01
 79083	    2	223.036235974	+21.984759126	406.360771	  0.234494	 2.5607e-02	 6.0254e-02
 79084	    4	128.021043143	+30.141213255	219.223618	  0.433440	 9.7873e+00	 4.4365e-01
 79085	    2	206.701624175	+10.159179744	290.595502	  0.281035	 1.0101e+02	 9.6070e-01
 79086	    2	198.574791183	+15.346365827	363.788043	  0.264420	 1.9649e-01	 1.1925e-01
 79087	    2	243.586135068	+16.978036479	153.574673	  0.247221	 8.1246e+00	 4.1899e-01
 79088	    2	165.199744265	+39.769725276	334.832508	  0.182867	 1.4639e+00	 2.3343e-01
 79089	    3	206.196025951	+05.131301968	107.266528	  0.224892	 2.2434e+00	 2.7376e-01
 79090	    2	181.921452901	+37.427519210	367.710431	  0.084043	 2.1621e+00	 2.6515e-01
 79091	    3	159.663843201	+26.661653285	191.368425	  0.105204	 2.3752e+00	 2.7730e-01
 79092	    2	144.514089042	+14.795644362	340.394674	  0.251895	 2.0319e+00	 2.6027e-01
 79093	    2	130.534681250	+35.223637833	242.363138	  0.243818	 4.8640e-01	 1.6283e-01
 79094	    2	237.121552231	+12.482451749	414.565999	  0.177951	 9.7628e-01	 2.0266e-01
 79095	    4	177.141175055	+02.926811863	209.572603	  0.423150	 4.3550e+00	 3.3894e-01
 79096	    3	201.809676176	+42.315971374	187.463493	  0.285641	 9.0258e+00	 4.3286e-01
 79097	    2	233.363443717	+10.680914235	153.281349	  0.243105	 2.6530e+01	 6.2162e-01
 79098	    3	225.255715109	+00.492562174	159.631891	  0.203194	 9.8999e-01	 2.0763e-01
 79099	    2	232.915518854	+34.457716776	162.712654	  0.118528	 2.4620e-02	 6.0591e-02
 79100	    2	132.275832197	+34.092536324	327.145722	  0.288650	 3.5735e+00	 3.1449e-01
 79101	    2	116.035545132	+27.907574876	337.955331	  0.251947	 1.6355e+01	 5.2171e-01
 79102	    2	239.393944202	+25.169268184	387.204881	  0.310686	 5.5547e+01	 7.8118e-01
 79103	    2	242.485347325	+25.151071679	184.371657	  0.245172	 2.2928e-01	 1.2727e-01
 79104	    2	132.827714334	+53.301517190	367.568366	  0.349789	 3.9205e-03	 3.2333e-02
 79105	    2	237.186556750	+53.893585230	406.836574	  0.111200	 9.2874e-02	 9.2573e-02
 79106	    2	231.130752955	+11.115314292	204.088213	  0.061968	 2.2893e+00	 2.7366e-01
 79107	    2	181.093869465	+24.014980738	371.960904	  0.029324	 1.5754e-01	 1.1071e-01
 79108	    4	169.712647578	+00.466626853	116.359379	  0.384756	 9.6658e-01	 2.0663e-01
 79109	    2	135.386799340	+05.395933138	310.824631	  0.117600	 5.5904e-02	 7.8754e-02
 79110	    2	196.651633244	+24.660478288	347.927531	  0.033957	 1.5981e+00	 2.4011e-01
 79111	    2	159.893559295	+57.210917963	322.206022	  0.096952	 5.2597e-01	 1.6611e-01
 79112	    2	150.282801015	+03.389629623	229.030065	  0.045512	 1.6953e-02	 5.3241e-02
 79113	    4	149.053227375	+55.540316456	205.381982	  0.503641	 1.2958e+01	 4.8766e-01
 79114	    2	182.507634939	-01.238698234	265.865806	  0.070368	 1.6234e+00	 2.4290e-01
 79115	    2	174.953941697	+57.941382534	206.901103	  0.209095	 6.2776e-01	 1.7775e-01
 79116	    2	145.704477058	+60.217442362	214.738833	  0.284905	 5.9024e+01	 8.0781e-01
 79117	    2	153.931450650	+36.657501619	289.584128	  0.314536	 2.6069e+01	 6.1170e-01
 79118	    2	236.676282623	+03.093321479	188.027006	  0.157056	 2.1693e+00	 2.6912e-01
 79119	    3	165.502000190	+31.312112322	258.699700	  0.405923	 2.3649e+01	 5.9356e-01
 79120	    2	222.633828101	+02.142174619	199.252443	  0.217299	 1.5995e-01	 1.1275e-01
 79121	    2	117.756678870	+52.590204554	181.952499	  0.211658	 9.3152e-01	 2.0312e-01
 79122	    2	232.920142609	+10.613959013	324.733769	  0.050565	 1.3636e-03	 2.2815e-02
 79123	    2	139.692399665	+27.939908217	336.106203	  0.262964	 3.8007e+00	 3.2079e-01
 79124	    6	225.749674711	+42.043254303	 75.090422	  0.287000	 4.1447e+00	 3.3669e-01
 79125	    2	178.096801702	+49.546124023	236.049683	  0.198529	 1.9361e+01	 5.5622e-01
 79126	    3	237.459365128	+09.568794088	178.582282	  0.340518	 1.6657e-01	 1.1446e-01
 79127	    3	226.349321380	+35.257506952	261.982867	  0.348215	 4.3327e+00	 3.3703e-01
 79128	    2	152.276161483	+15.140380354	214.648163	  0.018919	 4.1725e-01	 1.5504e-01
 79129	    2	253.631931218	+21.130822571	375.129994	  0.119561	 2.4020e-03	 2.7445e-02
 79130	    3	130.130724109	+49.378747595	231.460478	  0.460030	 9.7303e+01	 9.5308e-01
 79131	    2	177.041419823	+23.294099605	226.183408	  0.254376	 1.3906e+00	 2.3138e-01
 79132	    2	247.855805069	+29.669493784	336.394989	  0.239424	 2.5395e+01	 6.0419e-01
 79133	    3	227.069554863	+48.572442507	324.972099	  0.561442	 3.1846e+00	 3.0269e-01
 79134	    3	167.288524863	-00.767693628	177.216152	  0.254020	 4.6355e+00	 3.4691e-01
 79135	    4	173.290827784	-02.796613286	227.948306	  0.468198	 2.3070e+01	 5.9004e-01
 79136	    2	165.966368479	+45.853833941	273.775634	  0.274341	 1.2454e-01	 1.0315e-01
 79137	    3	148.542588383	+35.854616835	180.611555	  0.402963	 1.7888e+00	 2.5250e-01
 79138	    2	234.034794727	+20.936592949	181.250411	  0.133410	 2.7548e-01	 1.3533e-01
 79139	    2	198.158210563	+53.718512223	107.522549	  0.015305	 1.6903e-04	 1.1562e-02
 79140	    2	252.291168233	+29.315602102	364.318908	  0.061850	 2.8320e-02	 6.2518e-02
 79141	    2	176.524093658	+14.333320143	296.069253	  0.130417	 6.1279e-04	 1.7514e-02
 79142	    2	116.262838249	+38.639132864	161.373540	  0.215206	 3.7872e-01	 1.5070e-01
 79143	    3	203.224079771	+27.761797834	130.298004	  0.273334	 5.2070e+00	 3.6186e-01
 79144	    2	145.449847102	+03.385852397	316.245942	  0.224541	 9.1758e+01	 9.2859e-01
